Accession,Pangolin,Length,State,Collection_Date,Year,Month,Day,Country
MZ288153,B.1.2,29782,CT,2021-05-03,2021,5,3,USA
MZ288302,B.1.525,29709,CT,2021-05-01,2021,5,1,USA
MZ288396,B.1.110.3,29781,CT,2021-05-03,2021,5,3,USA
MZ271470,B.1.525,29789,CT,2021-04-16,2021,4,16,USA
MZ258569,B.1.234,29867,CT,2021-03-15,2021,3,15,USA
MZ258996,B.1.2,29900,CT,2021-02-28,2021,2,28,USA
MZ259153,B.1.517,29866,CT,2021-03-03,2021,3,3,USA
MZ252400,B.1.351,29761,CT,2021-05-05,2021,5,5,USA
MZ214692,P.1.10,29896,CT,2021-04-14,2021,4,14,USA
MZ216904,Q.1,29763,CT,2021-04-25,2021,4,25,USA
MZ216920,C.37,29752,CT,2021-04-25,2021,4,25,USA
MZ201303,B.1.526,29826,CT,2021-01-14,2021,1,14,USA
MZ201986,Q.4,29812,CT,2021-04-24,2021,4,24,USA
MZ202178,B.1.1.7,29815,CT,2021-01-29,2021,1,29,USA
MZ161547,B.1.577,29782,CT,2021-04-18,2021,4,18,USA
MZ164472,P.1.17,29777,CT,2021-04-18,2021,4,18,USA
MZ149314,Q.3,29855,CT,2021-04-28,2021,4,28,USA
MZ084595,B.1.575,29885,CT,2021-04-06,2021,4,6,USA
MZ072272,B.1.351,29696,CT,2021-04-17,2021,4,17,USA
MZ072507,B.1,29704,CT,2021-04-16,2021,4,16,USA
MZ073573,B.1.1.519,29782,CT,2021-04-12,2021,4,12,USA
MZ036096,B.1.604,29723,CT,2021-04-03,2021,4,3,USA
MZ036190,B.1.1,29695,CT,2021-04-05,2021,4,5,USA
MZ028686,B.1.517,29864,CT,2021-01-04,2021,1,4,USA
MZ028687,B.1.349,29867,CT,2021-01-03,2021,1,3,USA
MZ028691,B.1.1.192,29867,CT,2021-01-04,2021,1,4,USA
MZ015066,B.1.243,29782,CT,2021-04-05,2021,4,5,USA
MZ015077,B.1.517,29782,CT,2021-04-05,2021,4,5,USA
MW994617,B.1.429,29885,CT,2021-03-14,2021,3,14,USA
MZ000996,B.1.1,29694,CT,2021-03-28,2021,3,28,USA
MW984809,B.1.575,29712,CT,2021-01-11,2021,1,11,USA
MW967340,B.1.427,29896,CT,2021-03-18,2021,3,18,USA
MW975003,B.1.637.1,29769,CT,2021-01-31,2021,1,31,USA
MW975083,B.1.110.3,29781,CT,2021-02-08,2021,2,8,USA
MW975092,B.1.637,29769,CT,2021-02-08,2021,2,8,USA
MW975142,B.1.526,29772,CT,2021-02-11,2021,2,11,USA
MW975365,B.1.637.1,29769,CT,2021-02-20,2021,2,20,USA
MW975957,B.1.637.1,29766,CT,2021-03-02,2021,3,2,USA
MW976557,B.1.1.519,29782,CT,2021-03-14,2021,3,14,USA
MW915110,B.1.577,29782,CT,2021-03-24,2021,3,24,USA
MW882601,B.1.580,29901,CT,2020-11-19,2020,11,19,USA
MW882768,B.1.433,29891,CT,2020-12-29,2020,12,29,USA
MW888131,B.1.298,29867,CT,2020-12-18,2020,12,18,USA
MW888134,B.1.2,29867,CT,2020-12-15,2020,12,15,USA
MW880535,B.1.375,29775,CT,2021-03-21,2021,3,21,USA
MW880585,B.1.623,29726,CT,2021-03-21,2021,3,21,USA
MW864409,B.1.1.348,29782,CT,2021-03-16,2021,3,16,USA
MW864460,B.1.280,29782,CT,2021-03-20,2021,3,20,USA
MW848841,B.1.1.316,29782,CT,2021-03-15,2021,3,15,USA
MW849045,B.1.604,29791,CT,2021-03-15,2021,3,15,USA
MW849210,B.1.596,29782,CT,2021-03-15,2021,3,15,USA
MW850154,B.1.517,29867,CT,2020-11-30,2020,11,30,USA
MW841868,B.1.1.7,29763,CT,2021-02-27,2021,2,27,USA
MW816452,B.1.400,29782,CT,2021-03-10,2021,3,10,USA
MW805059,P.2,29782,CT,2021-03-08,2021,3,8,USA
MW792609,A.23.1,29782,CT,2021-03-08,2021,3,8,USA
MW776971,B.1.427,29873,CT,2021-02-14,2021,2,14,USA
MW780761,P.2,29714,CT,2021-02-27,2021,2,27,USA
MW782946,B.1.1.434,29782,CT,2021-03-04,2021,3,4,USA
MW763347,R.2,29782,CT,2021-03-01,2021,3,1,USA
MW763688,B.1.111,29782,CT,2021-02-27,2021,2,27,USA
MW749371,B.1.311,29782,CT,2021-02-26,2021,2,26,USA
MW749464,B.1.429,29782,CT,2021-02-26,2021,2,26,USA
MW749539,B.1.604,29791,CT,2021-02-26,2021,2,26,USA
MW749550,R.2,29782,CT,2021-02-26,2021,2,26,USA
MW749557,B.1.1.222,29782,CT,2021-02-25,2021,2,25,USA
MW733475,B.1.375,29776,CT,2021-02-23,2021,2,23,USA
MW733753,B.1.1.434,29771,CT,2021-02-22,2021,2,22,USA
MW733761,B.1.596,29782,CT,2021-02-23,2021,2,23,USA
MW728442,B.1.1,29782,CT,2021-02-22,2021,2,22,USA
MW728646,B.1.1.207,29782,CT,2021-02-21,2021,2,21,USA
MW728657,B.1.543,29782,CT,2021-02-22,2021,2,22,USA
MW719619,B.1.1.486,29779,CT,2021-02-20,2021,2,20,USA
MW719699,B.1.349,29782,CT,2021-02-13,2021,2,13,USA
MW719901,B.1.1.316,29782,CT,2021-02-20,2021,2,20,USA
MW720225,B.1.577,29782,CT,2021-02-18,2021,2,18,USA
MW720524,B.1.400,29782,CT,2021-02-16,2021,2,16,USA
MW705537,B.1.409,29714,CT,2021-02-09,2021,2,9,USA
MW707238,B.1.595,29714,CT,2021-02-10,2021,2,10,USA
MW697040,B.1.369,29782,CT,2021-02-16,2021,2,16,USA
MW697827,B.1.1.416,29782,CT,2021-02-10,2021,2,10,USA
MW697878,B.1.448,29782,CT,2021-02-11,2021,2,11,USA
MW666352,B.1.1.434,29782,CT,2021-01-31,2021,1,31,USA
MW666456,B.1.2,29782,CT,2021-01-31,2021,1,31,USA
MW666457,B.1.543,29782,CT,2021-01-31,2021,1,31,USA
MW666483,B.1.1.351,29782,CT,2021-02-03,2021,2,3,USA
MW666553,B.1.1.316,29782,CT,2021-01-31,2021,1,31,USA
MW666562,B.1.234,29779,CT,2021-01-31,2021,1,31,USA
MW667013,B.1.588,29782,CT,2021-01-25,2021,1,25,USA
MW667056,B.1.577,29782,CT,2021-01-24,2021,1,24,USA
MW669346,B.1.563,29782,CT,2021-02-08,2021,2,8,USA
MW669372,B.1.234,29782,CT,2021-02-08,2021,2,8,USA
MW635320,B.1,29714,CT,2020-12-30,2020,12,30,USA
MW638639,B.1.429,29714,CT,2021-01-04,2021,1,4,USA
MW583138,B.1.568,29876,CT,2021-01-17,2021,1,17,USA
MW583221,B.1.1.416,29875,CT,2021-01-15,2021,1,15,USA
MW583334,B.1.1.518,29854,CT,2021-01-12,2021,1,12,USA
MW566482,B.1.517,29782,CT,2020-09-15,2020,9,15,USA
MW549998,B.1.369,29785,CT,2021-01-06,2021,1,6,USA
MW549999,B.1.400,29782,CT,2021-01-06,2021,1,6,USA
MW550216,B.1.1.368,29729,CT,2021-01-06,2021,1,6,USA
MW550713,B.1.429,29873,CT,2020-12-03,2020,12,3,USA
MW550718,B.1.2,29868,CT,2020-11-28,2020,11,28,USA
MW545321,B.1.110.3,29781,CT,2021-01-07,2021,1,7,USA
MW522386,B.1.2,29782,CT,2020-10-18,2020,10,18,USA
MW522387,B.1.517,29782,CT,2020-10-29,2020,10,29,USA
MW505204,B.1.1.304,29782,CT,2021-01-06,2021,1,6,USA
MW495117,B.1.1.222,29782,CT,2021-01-05,2021,1,5,USA
MW495123,B.1.375,29776,CT,2021-01-04,2021,1,4,USA
MW495881,B.1.369,29827,CT,2020-11-10,2020,11,10,USA
MW495883,B.1.1.486,29794,CT,2020-11-15,2020,11,15,USA
MW495886,B.1,29797,CT,2020-11-20,2020,11,20,USA
MW495887,B.1.429,29783,CT,2020-11-24,2020,11,24,USA
MW190240,B.1,29782,CT,2020-03-16,2020,3,16,USA
MW190244,B.1.369,29782,CT,2020-03-16,2020,3,16,USA
MW190246,A,29782,CT,2020-03-17,2020,3,17,USA
MW190882,A.1,29782,CT,2020-03-14,2020,3,14,USA
MW190959,B.1.314,29782,CT,2020-03-14,2020,3,14,USA
MW191354,B.1.1,29782,CT,2020-03-12,2020,3,12,USA
MW191458,B.1.450,29782,CT,2020-03-16,2020,3,16,USA
MW065398,B.1.332,29782,CT,2020-03-17,2020,3,17,USA
MT886407,B.1,29782,CT,2020-04-06,2020,4,6,USA
MT886410,B.1.323,29782,CT,2020-04-07,2020,4,7,USA
MT877315,B.1.104,29782,CT,2020-04-02,2020,4,2,USA
MT750092,B.1.595,29782,CT,2020-06-08,2020,6,8,USA
MT635255,B.1.302,29782,CT,2020-04-04,2020,4,4,USA
MT461662,B.1.108,29699,CT,2020-04-02,2020,4,2,USA
MT461663,B.1.1,29834,CT,2020-04-02,2020,4,2,USA
MT461667,B.1.332,29895,CT,2020-04-03,2020,4,3,USA
MT412278,B.1.319,29903,CT,2020-04-06,2020,4,6,USA
MT412330,B.1.314,29833,CT,2020-04-01,2020,4,1,USA
MT358693,B,29873,CT,2020-03-25,2020,3,25,USA
MT345868,B.1.319,29889,CT,2020-03-30,2020,3,30,USA
MT345870,B.1.518,29840,CT,2020-03-30,2020,3,30,USA
OQ300800,BQ.1.3,29718,AL,2022-12-30,2022,12,30,USA
OQ253574,XBF,29850,AL,2022-12-29,2022,12,29,USA
OQ253581,BQ.1.10,29801,AL,2022-12-29,2022,12,29,USA
OQ253583,BQ.1.1.60,29844,AL,2022-12-29,2022,12,29,USA
OQ244569,BQ.1.12,29839,AL,2022-12-26,2022,12,26,USA
OQ244613,CK.2.1,29844,AL,2022-12-26,2022,12,26,USA
OQ244658,BN.1,29850,AL,2022-12-26,2022,12,26,USA
OQ244677,BQ.1.2,29844,AL,2022-12-26,2022,12,26,USA
OQ244708,BQ.1.1,29844,AL,2022-12-27,2022,12,27,USA
OQ244712,BQ.1,29842,AL,2022-12-27,2022,12,27,USA
OQ236858,BQ.1.1.18,29844,AL,2022-12-26,2022,12,26,USA
OQ236899,BQ.1.1.41,29805,AL,2022-12-26,2022,12,26,USA
OQ237002,BN.1.4,29835,AL,2022-12-27,2022,12,27,USA
OQ237109,BQ.1.1.1,29837,AL,2022-12-27,2022,12,27,USA
OQ237273,BQ.1.1.51,29844,AL,2022-12-27,2022,12,27,USA
OQ237320,BQ.1.1.43,29844,AL,2022-12-28,2022,12,28,USA
OQ237347,BQ.1.1.13,29838,AL,2022-12-28,2022,12,28,USA
OQ237473,DF.1.1,29819,AL,2022-12-28,2022,12,28,USA
OQ237647,BA.5.2.21,29839,AL,2022-12-28,2022,12,28,USA
OQ238016,BQ.1.1.5,29814,AL,2022-12-29,2022,12,29,USA
OQ238258,BA.5.2,29844,AL,2022-12-29,2022,12,29,USA
OQ238389,BE.1.2,29844,AL,2022-12-30,2022,12,30,USA
OQ205486,BA.5.2.6,29625,AL,2022-12-26,2022,12,26,USA
OQ205890,XBB.1.10,29660,AL,2022-12-27,2022,12,27,USA
OQ180374,BQ.1.23,29841,AL,2022-12-20,2022,12,20,USA
OQ180529,CH.1.1,29850,AL,2022-12-21,2022,12,21,USA
OQ167034,XBB.1.5,29537,AL,2022-12-21,2022,12,21,USA
OQ156974,BQ.1.2.1,29841,AL,2022-12-17,2022,12,17,USA
OQ139034,BF.13,29844,AL,2022-12-14,2022,12,14,USA
OQ139041,BA.5.2.1,29839,AL,2022-12-14,2022,12,14,USA
OQ139279,BA.5.2.23,29844,AL,2022-12-15,2022,12,15,USA
OQ139287,BQ.1.15,29815,AL,2022-12-15,2022,12,15,USA
OQ139980,BR.2.1,29724,AL,2022-12-06,2022,12,6,USA
OQ131420,BA.5.2.13,29844,AL,2022-12-11,2022,12,11,USA
OQ131493,BA.4.6,29798,AL,2022-12-11,2022,12,11,USA
OQ131574,BN.1.3,29850,AL,2022-12-11,2022,12,11,USA
OQ131950,EF.1.1,29835,AL,2022-12-12,2022,12,12,USA
OQ132396,CH.1.1.1,29815,AL,2022-12-16,2022,12,16,USA
OQ132427,BQ.1.1.52,29813,AL,2022-12-16,2022,12,16,USA
OQ110238,BF.26,29504,AL,2022-12-12,2022,12,12,USA
OQ114885,BQ.1.1.32,29839,AL,2022-12-04,2022,12,4,USA
OQ114908,CK.1,29804,AL,2022-12-05,2022,12,5,USA
OQ114981,BA.5.1.18,29844,AL,2022-12-05,2022,12,5,USA
OQ115088,BQ.1.1.42,29826,AL,2022-12-06,2022,12,6,USA
OQ115218,BA.5.6.2,29841,AL,2022-12-06,2022,12,6,USA
OQ115369,BQ.1.14,29815,AL,2022-12-06,2022,12,6,USA
OQ115396,BQ.1.11,29805,AL,2022-12-07,2022,12,7,USA
OQ115856,BF.8,29844,AL,2022-12-08,2022,12,8,USA
OQ115940,BU.1,29841,AL,2022-12-08,2022,12,8,USA
OQ103552,BA.5.1.25,29844,AL,2022-12-08,2022,12,8,USA
OQ081171,BQ.1.1.3,29688,AL,2022-12-05,2022,12,5,USA
OQ074172,DT.2,29841,AL,2022-12-04,2022,12,4,USA
OQ074225,BQ.1.1.27,29814,AL,2022-12-04,2022,12,4,USA
OQ072077,BF.7,29592,AL,2022-12-01,2022,12,1,USA
OQ063530,BQ.1.1.41,29844,AL,2022-11-30,2022,11,30,USA
OQ063541,BQ.1.1,29844,AL,2022-11-30,2022,11,30,USA
OQ063652,BA.5.1,29844,AL,2022-12-01,2022,12,1,USA
OQ063818,CN.1,29803,AL,2022-12-01,2022,12,1,USA
OQ063831,BQ.1.1.23,29844,AL,2022-12-01,2022,12,1,USA
OQ063835,BA.5.2.19,29811,AL,2022-12-02,2022,12,2,USA
OQ049176,BA.5.2,29721,AL,2022-11-29,2022,11,29,USA
OP987526,BQ.1.1.69,29806,AL,2022-11-22,2022,11,22,USA
OP987930,BQ.1,29844,AL,2022-11-23,2022,11,23,USA
OP988207,BA.5.1,29841,AL,2022-11-25,2022,11,25,USA
OP988265,BN.1.3,29850,AL,2022-11-25,2022,11,25,USA
OP989346,BA.5.1.5,29844,AL,2022-11-28,2022,11,28,USA
OP965673,BE.3,29685,AL,2022-08-15,2022,8,15,USA
OP965674,BA.5.1.30,29741,AL,2022-08-15,2022,8,15,USA
OP965675,BF.11,29685,AL,2022-08-15,2022,8,15,USA
OP965676,BA.5.2.21,29685,AL,2022-08-15,2022,8,15,USA
OP943127,BQ.1.13,29832,AL,2022-11-18,2022,11,18,USA
OP943230,BQ.1.3,29830,AL,2022-11-18,2022,11,18,USA
OP943627,XBE,29838,AL,2022-11-21,2022,11,21,USA
OP943690,BA.4.6,29803,AL,2022-11-22,2022,11,22,USA
OP945063,BQ.1.1.7,29718,AL,2022-11-16,2022,11,16,USA
OP945554,BA.5.2.1,29718,AL,2022-11-17,2022,11,17,USA
OP925023,BA.5.5,29685,AL,2022-08-13,2022,8,13,USA
OP925024,BA.5.2.1,29685,AL,2022-08-13,2022,8,13,USA
OP925026,BA.5.6,29685,AL,2022-08-13,2022,8,13,USA
OP925033,BA.4.4,29732,AL,2022-08-13,2022,8,13,USA
OP925036,BA.5.1.24,29685,AL,2022-08-14,2022,8,14,USA
OP925039,BA.5.1,29685,AL,2022-08-14,2022,8,14,USA
OP925042,BA.5.2,29685,AL,2022-08-15,2022,8,15,USA
OP907560,BN.1,29663,AL,2022-11-17,2022,11,17,USA
OP910413,BF.10,29837,AL,2022-11-08,2022,11,8,USA
OP910446,BA.4.6.5,29794,AL,2022-11-09,2022,11,9,USA
OP910718,BQ.1.15,29844,AL,2022-11-10,2022,11,10,USA
OP910890,BA.5.1.25,29844,AL,2022-11-10,2022,11,10,USA
OP911220,BQ.1.1.4,29844,AL,2022-11-12,2022,11,12,USA
OP911236,BF.25,29844,AL,2022-11-12,2022,11,12,USA
OP911435,CL.1,29843,AL,2022-11-13,2022,11,13,USA
OP911529,BQ.1.1.67,29844,AL,2022-11-13,2022,11,13,USA
OP911643,BQ.1.10,29805,AL,2022-11-14,2022,11,14,USA
OP912332,BA.5.2.34,29840,AL,2022-11-16,2022,11,16,USA
OP918047,BA.4.6,29732,AL,2022-08-12,2022,8,12,USA
OP918060,BA.4.1,29732,AL,2022-08-12,2022,8,12,USA
OP918065,BF.10,29685,AL,2022-08-12,2022,8,12,USA
OP887197,CZ.2,29718,AL,2022-11-04,2022,11,4,USA
OP865029,BA.5.1.30,29844,AL,2022-11-03,2022,11,3,USA
OP865300,BM.1.1.3,29850,AL,2022-11-05,2022,11,5,USA
OP855261,BF.7,29720,AL,2022-11-07,2022,11,7,USA
OP855283,BA.5.9,29721,AL,2022-11-07,2022,11,7,USA
OP848723,BA.5.2.6,29844,AL,2022-11-01,2022,11,1,USA
OP848778,BQ.1.4,29842,AL,2022-11-01,2022,11,1,USA
OP849063,BQ.1.14,29844,AL,2022-11-02,2022,11,2,USA
OP853547,BF.8,29685,AL,2022-08-07,2022,8,7,USA
OP853555,BF.16,29741,AL,2022-08-06,2022,8,6,USA
OP815353,BA.5.2.1,29842,AL,2022-10-25,2022,10,25,USA
OP815491,BA.5.2.6,29844,AL,2022-10-26,2022,10,26,USA
OP815550,BA.4.6,29802,AL,2022-10-26,2022,10,26,USA
OP815613,CZ.2,29828,AL,2022-10-26,2022,10,26,USA
OP815745,BN.1,29848,AL,2022-10-27,2022,10,27,USA
OP815764,BA.2.75.2,29830,AL,2022-10-27,2022,10,27,USA
OP815907,BQ.1.1.6,29839,AL,2022-10-29,2022,10,29,USA
OP816091,BA.5.2,29847,AL,2022-10-30,2022,10,30,USA
OP816244,DK.1,29844,AL,2022-10-31,2022,10,31,USA
OP816283,BE.1.2,29828,AL,2022-10-31,2022,10,31,USA
OP809706,BA.5.1.1,29741,AL,2022-08-05,2022,8,5,USA
OP794859,BA.5.1,29844,AL,2022-09-28,2022,9,28,USA
OP794894,BF.10,29833,AL,2022-09-28,2022,9,28,USA
OP794902,BA.5.5,29844,AL,2022-09-28,2022,9,28,USA
OP794944,BA.5.1.10,29844,AL,2022-09-28,2022,9,28,USA
OP782907,BF.11,29844,AL,2022-10-23,2022,10,23,USA
OP782986,BA.5.5.1,29844,AL,2022-10-24,2022,10,24,USA
OP783307,BA.5.3.1,29844,AL,2022-10-25,2022,10,25,USA
OP754756,BE.3,29720,AL,2022-10-21,2022,10,21,USA
OP762122,BA.5.5,29685,AL,2022-07-30,2022,7,30,USA
OP762124,BA.4.1,29732,AL,2022-07-30,2022,7,30,USA
OP762128,BA.5.2.1,29741,AL,2022-07-30,2022,7,30,USA
OP753257,BA.4.4,29732,AL,2022-07-29,2022,7,29,USA
OP753258,BA.5.1.1,29731,AL,2022-07-29,2022,7,29,USA
OP753263,BA.5.1.3,29741,AL,2022-07-29,2022,7,29,USA
OP753264,BA.5.1.24,29685,AL,2022-07-29,2022,7,29,USA
OP753266,BA.5.1.23,29682,AL,2022-07-29,2022,7,29,USA
OP753267,BA.5.1.35,29703,AL,2022-07-29,2022,7,29,USA
OP753270,BA.4.6,29732,AL,2022-07-29,2022,7,29,USA
OP753273,BA.5.2,29741,AL,2022-07-29,2022,7,29,USA
OP753274,BF.26,29741,AL,2022-07-29,2022,7,29,USA
OP753276,BA.5.2.21,29685,AL,2022-07-29,2022,7,29,USA
OP753278,BA.5.1,29741,AL,2022-07-29,2022,7,29,USA
OP753279,BA.4,29732,AL,2022-07-29,2022,7,29,USA
OP753280,BA.5.2.9,29741,AL,2022-07-29,2022,7,29,USA
OP753282,BA.5.1.22,29685,AL,2022-07-29,2022,7,29,USA
OP753283,BA.5.6,29685,AL,2022-07-30,2022,7,30,USA
OP753287,BA.5.2.20,29685,AL,2022-07-30,2022,7,30,USA
OP741503,BA.5.1,29842,AL,2022-10-15,2022,10,15,USA
OP741607,BA.2.75,29850,AL,2022-10-16,2022,10,16,USA
OP742099,BE.1.1,29844,AL,2022-10-18,2022,10,18,USA
OP742403,BA.5.1.1,29844,AL,2022-10-20,2022,10,20,USA
OP747580,BA.2.12.1,29747,AL,2022-07-22,2022,7,22,USA
OP747591,BE.1.1,29685,AL,2022-07-28,2022,7,28,USA
OP747593,BA.4.1.6,29732,AL,2022-07-28,2022,7,28,USA
OP731671,BA.5.2.1,29842,AL,2022-09-29,2022,9,29,USA
OP731718,BA.4.6,29833,AL,2022-09-29,2022,9,29,USA
OP731746,BA.5.2,29842,AL,2022-09-29,2022,9,29,USA
OP731830,BA.5.2.3,29844,AL,2022-09-30,2022,9,30,USA
OP732072,BA.5.5,29844,AL,2022-10-01,2022,10,1,USA
OP732181,BA.5.6,29795,AL,2022-10-01,2022,10,1,USA
OP733304,BA.5.2.31,29842,AL,2022-10-10,2022,10,10,USA
OP733579,BA.5.1.10,29842,AL,2022-10-11,2022,10,11,USA
OP733851,BA.4.1,29835,AL,2022-10-12,2022,10,12,USA
OP733919,BQ.1.1,29844,AL,2022-10-12,2022,10,12,USA
OP733940,BA.5.1.5,29805,AL,2022-10-12,2022,10,12,USA
OP715345,BF.7.20,29625,AL,2022-10-14,2022,10,14,USA
OP657478,BA.5.1.5,29719,AL,2022-09-21,2022,9,21,USA
OP607885,BA.5.6,29821,AL,2022-09-24,2022,9,24,USA
OP607930,BA.4.1.5,29835,AL,2022-09-25,2022,9,25,USA
OP608579,BA.4.1,29803,AL,2022-09-27,2022,9,27,USA
OP571108,BA.5.3.1,29833,AL,2022-09-20,2022,9,20,USA
OP562913,BA.4.2,29732,AL,2022-07-20,2022,7,20,USA
OP553649,BE.1.1,29842,AL,2022-09-14,2022,9,14,USA
OP553749,BA.5.1.1,29802,AL,2022-09-15,2022,9,15,USA
OP544637,BA.4.4,29711,AL,2022-09-14,2022,9,14,USA
OP541863,BA.2,29747,AL,2022-04-18,2022,4,18,USA
OP541864,BA.2.12.1,29747,AL,2022-04-18,2022,4,18,USA
OP541865,BA.2.9,29747,AL,2022-04-18,2022,4,18,USA
OP541866,BA.2.3,29747,AL,2022-04-19,2022,4,19,USA
OP541871,BA.1.1.18,29770,AL,2022-04-27,2022,4,27,USA
OP541874,BA.1.15.2,29770,AL,2022-04-28,2022,4,28,USA
OP504297,BF.8,29838,AL,2022-09-08,2022,9,8,USA
OP504317,BA.4.2,29835,AL,2022-09-08,2022,9,8,USA
OP504752,BA.5.1.7,29844,AL,2022-09-09,2022,9,9,USA
OP505540,BA.5,29839,AL,2022-09-12,2022,9,12,USA
OP506017,BF.11,29805,AL,2022-09-13,2022,9,13,USA
OP482641,BA.4,29648,AL,2022-09-06,2022,9,6,USA
OP491417,BE.3,29741,AL,2022-07-19,2022,7,19,USA
OP491423,BF.36,29703,AL,2022-07-19,2022,7,19,USA
OP481868,BA.1.1,29770,AL,2022-05-02,2022,5,2,USA
OP481869,BA.2.12.1,29747,AL,2022-05-02,2022,5,2,USA
OP481871,BA.2,29747,AL,2022-05-03,2022,5,3,USA
OP481873,BA.2.3,29747,AL,2022-05-04,2022,5,4,USA
OP464783,BA.4.1.6,29835,AL,2022-08-31,2022,8,31,USA
OP464883,BA.5.6.1,29844,AL,2022-08-31,2022,8,31,USA
OP449274,BA.5.1.3,29833,AL,2022-09-01,2022,9,1,USA
OP449419,BF.5,29839,AL,2022-09-02,2022,9,2,USA
OP450124,BA.5.8,29835,AL,2022-09-04,2022,9,4,USA
OP450310,BE.3,29844,AL,2022-09-04,2022,9,4,USA
OP450676,BE.1,29844,AL,2022-09-06,2022,9,6,USA
OP399077,BA.4.1.1,29820,AL,2022-08-25,2022,8,25,USA
OP399627,BA.2,29842,AL,2022-08-26,2022,8,26,USA
OP399631,BF.3,29841,AL,2022-08-26,2022,8,26,USA
OP399804,BE.1.1,29842,AL,2022-08-27,2022,8,27,USA
OP399832,BE.2,29844,AL,2022-08-27,2022,8,27,USA
OP400350,BA.4,29835,AL,2022-08-28,2022,8,28,USA
OP400509,BA.5,29820,AL,2022-08-28,2022,8,28,USA
OP369347,BA.5.1.3,29844,AL,2022-08-14,2022,8,14,USA
OP369870,BF.5,29844,AL,2022-08-15,2022,8,15,USA
OP370202,BA.5.1.6,29844,AL,2022-08-16,2022,8,16,USA
OP370644,BE.1,29838,AL,2022-08-17,2022,8,17,USA
OP370656,BA.5.1.2,29844,AL,2022-08-17,2022,8,17,USA
OP370921,BA.5.2.3,29819,AL,2022-08-18,2022,8,18,USA
OP372073,BA.5.2.56,29806,AL,2022-08-21,2022,8,21,USA
OP372567,BF.1,29813,AL,2022-08-23,2022,8,23,USA
OP372598,BA.4.2,29835,AL,2022-08-23,2022,8,23,USA
OP373052,BA.5.3.1,29831,AL,2022-08-24,2022,8,24,USA
OP303526,BF.4,29842,AL,2022-08-06,2022,8,6,USA
OP303581,BA.2.12.1,29850,AL,2022-08-06,2022,8,6,USA
OP303585,BA.5.8,29835,AL,2022-08-06,2022,8,6,USA
OP290323,BA.2,29729,AL,2022-06-01,2022,6,1,USA
OP259567,BA.5.1.5,29842,AL,2022-07-31,2022,7,31,USA
OP259705,BF.1.1,29842,AL,2022-08-01,2022,8,1,USA
OP239086,BE.1,29720,AL,2022-07-31,2022,7,31,USA
OP203026,BA.5.1.2,29842,AL,2022-07-30,2022,7,30,USA
OP203528,BF.10,29805,AL,2022-07-31,2022,7,31,USA
OP181334,BA.5.3.1,29718,AL,2022-07-22,2022,7,22,USA
OP147214,BF.8,29844,AL,2022-07-19,2022,7,19,USA
OP148176,BA.5,29844,AL,2022-07-23,2022,7,23,USA
OP077414,BF.1,29842,AL,2022-07-11,2022,7,11,USA
OP077424,BA.5.8,29844,AL,2022-07-11,2022,7,11,USA
OP024768,BA.5.1.30,29842,AL,2022-07-06,2022,7,6,USA
OP023422,BA.1.1.18,29723,AL,2022-03-01,2022,3,1,USA
OP023424,BA.1.1,29723,AL,2022-03-01,2022,3,1,USA
OP023425,BA.1.15,29723,AL,2022-03-02,2022,3,2,USA
OP023432,BA.2,29700,AL,2022-03-12,2022,3,12,USA
OP023442,BA.1.1,29723,AL,2022-04-12,2022,4,12,USA
OP023447,BA.1.15,29723,AL,2022-04-19,2022,4,19,USA
OP023451,XE,29697,AL,2022-04-20,2022,4,20,USA
OP023459,BA.2.12,29700,AL,2022-05-03,2022,5,3,USA
OP023460,BA.2.9,29700,AL,2022-05-04,2022,5,4,USA
OP023486,BA.5.5,29694,AL,2022-05-19,2022,5,19,USA
OP023490,BA.2.12.1,29700,AL,2022-03-01,2022,3,1,USA
OP023496,BA.4.1,29685,AL,2022-05-25,2022,5,25,USA
OP023498,BA.4.1.6,29685,AL,2022-05-25,2022,5,25,USA
OP013476,BA.5.6,29657,AL,2022-06-27,2022,6,27,USA
OP013904,BA.2.48,29693,AL,2022-06-28,2022,6,28,USA
OP013936,BA.4.1,29679,AL,2022-06-28,2022,6,28,USA
OP014194,BA.2.12.1,29727,AL,2022-06-29,2022,6,29,USA
OP014426,BA.2.18,29663,AL,2022-06-29,2022,6,29,USA
ON990093,BA.5.5,29844,AL,2022-06-30,2022,6,30,USA
ON990123,BA.4,29811,AL,2022-06-30,2022,6,30,USA
ON990166,BA.5.2.1,29844,AL,2022-06-30,2022,6,30,USA
ON990284,BA.4.6,29833,AL,2022-06-30,2022,6,30,USA
ON990431,BA.2,29850,AL,2022-07-01,2022,7,1,USA
ON990728,BA.5.3.2,29844,AL,2022-07-02,2022,7,2,USA
ON990922,BA.2.34,29835,AL,2022-07-02,2022,7,2,USA
ON974562,BA.4.1.6,29835,AL,2022-06-30,2022,6,30,USA
ON967067,BF.8,29625,AL,2022-06-23,2022,6,23,USA
ON967201,BE.3,29720,AL,2022-06-24,2022,6,24,USA
ON968356,BE.1,29720,AL,2022-06-28,2022,6,28,USA
ON956951,BA.5.1.1,29842,AL,2022-06-21,2022,6,21,USA
ON957122,BA.5.2,29844,AL,2022-06-22,2022,6,22,USA
ON957190,BA.5.1,29805,AL,2022-06-22,2022,6,22,USA
