Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
WCT81749,BA.2,surface glycoprotein,1270,France,2022-05-03,2022,5,3
WCT81750,BA.2,ORF3a protein,275,France,2022-05-03,2022,5,3
WCT81751,BA.2,envelope protein,75,France,2022-05-03,2022,5,3
WCT81752,BA.2,membrane glycoprotein,222,France,2022-05-03,2022,5,3
WCT81753,BA.2,ORF6 protein,61,France,2022-05-03,2022,5,3
WCT81754,BA.2,ORF7a protein,121,France,2022-05-03,2022,5,3
WCT81755,BA.2,ORF7b protein,43,France,2022-05-03,2022,5,3
WCT81756,BA.2,ORF8 protein,121,France,2022-05-03,2022,5,3
WCT81757,BA.2,nucleocapsid phosphoprotein,416,France,2022-05-03,2022,5,3
WCT81758,BA.2,ORF10 protein,38,France,2022-05-03,2022,5,3
WCT81759,BA.2,ORF1ab polyprotein,7093,France,2022-04-19,2022,4,19
WCT81760,BA.2,ORF1a polyprotein,4402,France,2022-04-19,2022,4,19
WCT81761,BA.2,surface glycoprotein,1270,France,2022-04-19,2022,4,19
WCT81762,BA.2,ORF3a protein,275,France,2022-04-19,2022,4,19
WCT81763,BA.2,envelope protein,75,France,2022-04-19,2022,4,19
WCT81764,BA.2,membrane glycoprotein,222,France,2022-04-19,2022,4,19
WCT81765,BA.2,ORF6 protein,61,France,2022-04-19,2022,4,19
WCT81766,BA.2,ORF7a protein,121,France,2022-04-19,2022,4,19
WCT81767,BA.2,ORF7b protein,43,France,2022-04-19,2022,4,19
WCT81768,BA.2,ORF8 protein,121,France,2022-04-19,2022,4,19
WCT81769,BA.2,nucleocapsid phosphoprotein,416,France,2022-04-19,2022,4,19
WCT81770,BA.2,ORF10 protein,38,France,2022-04-19,2022,4,19
WCT81890,BA.2,ORF1ab polyprotein,7093,France,2022-03-29,2022,3,29
WCT81891,BA.2,ORF1a polyprotein,4402,France,2022-03-29,2022,3,29
WCT81892,BA.2,surface glycoprotein,1270,France,2022-03-29,2022,3,29
WCT81893,BA.2,ORF3a protein,275,France,2022-03-29,2022,3,29
WCT81894,BA.2,envelope protein,75,France,2022-03-29,2022,3,29
WCT81895,BA.2,membrane glycoprotein,222,France,2022-03-29,2022,3,29
WCT81896,BA.2,ORF6 protein,61,France,2022-03-29,2022,3,29
WCT81897,BA.2,ORF7a protein,121,France,2022-03-29,2022,3,29
WCT81898,BA.2,ORF7b protein,43,France,2022-03-29,2022,3,29
WCT81899,BA.2,ORF8 protein,121,France,2022-03-29,2022,3,29
WCT81900,BA.2,nucleocapsid phosphoprotein,416,France,2022-03-29,2022,3,29
WCT81901,BA.2,ORF10 protein,38,France,2022-03-29,2022,3,29
UYF26282,B.1.6,ORF1ab polyprotein,7096,France,2020-03-13,2020,3,13
UYF26283,B.1.6,ORF1a polyprotein,4405,France,2020-03-13,2020,3,13
UYF26284,B.1.6,surface glycoprotein,1273,France,2020-03-13,2020,3,13
UYF26285,B.1.6,ORF3a protein,275,France,2020-03-13,2020,3,13
UYF26286,B.1.6,envelope protein,75,France,2020-03-13,2020,3,13
UYF26287,B.1.6,membrane glycoprotein,222,France,2020-03-13,2020,3,13
UYF26288,B.1.6,ORF6 protein,61,France,2020-03-13,2020,3,13
UYF26289,B.1.6,ORF7a protein,121,France,2020-03-13,2020,3,13
UYF26290,B.1.6,ORF7b protein,43,France,2020-03-13,2020,3,13
UYF26291,B.1.6,ORF8 protein,121,France,2020-03-13,2020,3,13
UYF26292,B.1.6,nucleocapsid phosphoprotein,419,France,2020-03-13,2020,3,13
UYF26293,B.1.6,ORF10 protein,38,France,2020-03-13,2020,3,13
UYF26294,B.1,ORF1ab polyprotein,7096,France,2020-03-16,2020,3,16
UYF26295,B.1,ORF1a polyprotein,4405,France,2020-03-16,2020,3,16
UYF26296,B.1,surface glycoprotein,1273,France,2020-03-16,2020,3,16
UYF26297,B.1,ORF3a protein,275,France,2020-03-16,2020,3,16
UYF26298,B.1,envelope protein,75,France,2020-03-16,2020,3,16
UYF26299,B.1,membrane glycoprotein,222,France,2020-03-16,2020,3,16
UYF26300,B.1,ORF6 protein,61,France,2020-03-16,2020,3,16
UYF26301,B.1,ORF7a protein,121,France,2020-03-16,2020,3,16
UYF26302,B.1,ORF7b protein,43,France,2020-03-16,2020,3,16
UYF26303,B.1,ORF8 protein,121,France,2020-03-16,2020,3,16
UYF26304,B.1,nucleocapsid phosphoprotein,419,France,2020-03-16,2020,3,16
UYF26305,B.1,ORF10 protein,38,France,2020-03-16,2020,3,16
UYF26306,B.1.1,ORF1ab polyprotein,7095,France,2020-03-19,2020,3,19
UYF26307,B.1.1,ORF1a polyprotein,4404,France,2020-03-19,2020,3,19
UYF26308,B.1.1,surface glycoprotein,1273,France,2020-03-19,2020,3,19
UYF26309,B.1.1,ORF3a protein,275,France,2020-03-19,2020,3,19
UYF26310,B.1.1,envelope protein,75,France,2020-03-19,2020,3,19
UYF26311,B.1.1,membrane glycoprotein,222,France,2020-03-19,2020,3,19
UYF26312,B.1.1,ORF6 protein,61,France,2020-03-19,2020,3,19
UYF26313,B.1.1,ORF7a protein,121,France,2020-03-19,2020,3,19
UYF26314,B.1.1,ORF7b protein,43,France,2020-03-19,2020,3,19
UYF26315,B.1.1,ORF8 protein,121,France,2020-03-19,2020,3,19
UYF26316,B.1.1,nucleocapsid phosphoprotein,419,France,2020-03-19,2020,3,19
UYF26317,B.1.1,ORF10 protein,38,France,2020-03-19,2020,3,19
UYF26342,B.1.356,ORF1ab polyprotein,7096,France,2020-03-22,2020,3,22
UYF26343,B.1.356,ORF1a polyprotein,4405,France,2020-03-22,2020,3,22
UYF26344,B.1.356,surface glycoprotein,1273,France,2020-03-22,2020,3,22
UYF26345,B.1.356,ORF3a protein,275,France,2020-03-22,2020,3,22
UYF26346,B.1.356,envelope protein,75,France,2020-03-22,2020,3,22
UYF26347,B.1.356,membrane glycoprotein,222,France,2020-03-22,2020,3,22
UYF26348,B.1.356,ORF6 protein,61,France,2020-03-22,2020,3,22
UYF26349,B.1.356,ORF7a protein,121,France,2020-03-22,2020,3,22
UYF26350,B.1.356,ORF7b protein,43,France,2020-03-22,2020,3,22
UYF26351,B.1.356,ORF8 protein,121,France,2020-03-22,2020,3,22
UYF26352,B.1.356,nucleocapsid phosphoprotein,419,France,2020-03-22,2020,3,22
UYF26353,B.1.356,ORF10 protein,38,France,2020-03-22,2020,3,22
UYF26473,B.1,ORF1ab polyprotein,7096,France,2020-04-06,2020,4,6
UYF26474,B.1,ORF1a polyprotein,4405,France,2020-04-06,2020,4,6
UYF26475,B.1,surface glycoprotein,1273,France,2020-04-06,2020,4,6
UYF26476,B.1,ORF3a protein,275,France,2020-04-06,2020,4,6
UYF26477,B.1,envelope protein,75,France,2020-04-06,2020,4,6
UYF26478,B.1,membrane glycoprotein,222,France,2020-04-06,2020,4,6
UYF26479,B.1,ORF6 protein,61,France,2020-04-06,2020,4,6
UYF26480,B.1,ORF7a protein,121,France,2020-04-06,2020,4,6
UYF26481,B.1,ORF7b protein,43,France,2020-04-06,2020,4,6
UYF26482,B.1,ORF8 protein,121,France,2020-04-06,2020,4,6
UYF26483,B.1,nucleocapsid phosphoprotein,419,France,2020-04-06,2020,4,6
UYF26484,B.1,ORF10 protein,38,France,2020-04-06,2020,4,6
UYF26521,B.1.1,ORF1ab polyprotein,7096,France,2020-04-10,2020,4,10
UYF26522,B.1.1,ORF1a polyprotein,4405,France,2020-04-10,2020,4,10
UYF26523,B.1.1,surface glycoprotein,1273,France,2020-04-10,2020,4,10
UYF26524,B.1.1,ORF3a protein,275,France,2020-04-10,2020,4,10
UYF26525,B.1.1,envelope protein,75,France,2020-04-10,2020,4,10
UYF26526,B.1.1,membrane glycoprotein,222,France,2020-04-10,2020,4,10
UYF26527,B.1.1,ORF6 protein,61,France,2020-04-10,2020,4,10
UYF26528,B.1.1,ORF7a protein,121,France,2020-04-10,2020,4,10
UYF26529,B.1.1,ORF7b protein,43,France,2020-04-10,2020,4,10
UYF26530,B.1.1,ORF8 protein,121,France,2020-04-10,2020,4,10
UYF26531,B.1.1,nucleocapsid phosphoprotein,419,France,2020-04-10,2020,4,10
UYF26532,B.1.1,ORF10 protein,38,France,2020-04-10,2020,4,10
UYF26557,B.1.6,ORF1ab polyprotein,7096,France,2020-04-15,2020,4,15
UYF26558,B.1.6,ORF1a polyprotein,4405,France,2020-04-15,2020,4,15
UYF26559,B.1.6,surface glycoprotein,1273,France,2020-04-15,2020,4,15
UYF26560,B.1.6,ORF3a protein,275,France,2020-04-15,2020,4,15
UYF26561,B.1.6,envelope protein,75,France,2020-04-15,2020,4,15
UYF26562,B.1.6,membrane glycoprotein,222,France,2020-04-15,2020,4,15
UYF26563,B.1.6,ORF6 protein,61,France,2020-04-15,2020,4,15
UYF26564,B.1.6,ORF7a protein,121,France,2020-04-15,2020,4,15
UYF26565,B.1.6,ORF7b protein,43,France,2020-04-15,2020,4,15
UYF26566,B.1.6,ORF8 protein,121,France,2020-04-15,2020,4,15
UYF26567,B.1.6,nucleocapsid phosphoprotein,419,France,2020-04-15,2020,4,15
UYF26568,B.1.6,ORF10 protein,38,France,2020-04-15,2020,4,15
UYF26677,B.1,ORF1ab polyprotein,7096,France,2020-05-01,2020,5,1
UYF26678,B.1,ORF1a polyprotein,4405,France,2020-05-01,2020,5,1
UYF26679,B.1,surface glycoprotein,1273,France,2020-05-01,2020,5,1
UYF26680,B.1,ORF3a protein,275,France,2020-05-01,2020,5,1
UYF26681,B.1,envelope protein,75,France,2020-05-01,2020,5,1
UYF26682,B.1,membrane glycoprotein,222,France,2020-05-01,2020,5,1
UYF26683,B.1,ORF6 protein,61,France,2020-05-01,2020,5,1
UYF26684,B.1,ORF7a protein,121,France,2020-05-01,2020,5,1
UYF26685,B.1,ORF7b protein,43,France,2020-05-01,2020,5,1
UYF26686,B.1,ORF8 protein,121,France,2020-05-01,2020,5,1
UYF26687,B.1,nucleocapsid phosphoprotein,419,France,2020-05-01,2020,5,1
UYF26688,B.1,ORF10 protein,38,France,2020-05-01,2020,5,1
UYF26725,B.1.416,ORF1ab polyprotein,7096,France,2020-07-13,2020,7,13
UYF26726,B.1.416,ORF1a polyprotein,4405,France,2020-07-13,2020,7,13
UYF26727,B.1.416,surface glycoprotein,1273,France,2020-07-13,2020,7,13
UYF26728,B.1.416,ORF3a protein,275,France,2020-07-13,2020,7,13
UYF26729,B.1.416,envelope protein,75,France,2020-07-13,2020,7,13
UYF26730,B.1.416,membrane glycoprotein,222,France,2020-07-13,2020,7,13
UYF26731,B.1.416,ORF6 protein,61,France,2020-07-13,2020,7,13
UYF26732,B.1.416,ORF7a protein,121,France,2020-07-13,2020,7,13
UYF26733,B.1.416,ORF7b protein,43,France,2020-07-13,2020,7,13
UYF26734,B.1.416,ORF8 protein,121,France,2020-07-13,2020,7,13
UYF26735,B.1.416,nucleocapsid phosphoprotein,419,France,2020-07-13,2020,7,13
UYF26736,B.1.416,ORF10 protein,38,France,2020-07-13,2020,7,13
UYF26760,B.1.160,ORF1ab polyprotein,7096,France,2020-08-04,2020,8,4
UYF26761,B.1.160,ORF1a polyprotein,4405,France,2020-08-04,2020,8,4
UYF26762,B.1.160,surface glycoprotein,1273,France,2020-08-04,2020,8,4
UYF26763,B.1.160,ORF3a protein,275,France,2020-08-04,2020,8,4
UYF26764,B.1.160,envelope protein,75,France,2020-08-04,2020,8,4
UYF26765,B.1.160,membrane glycoprotein,222,France,2020-08-04,2020,8,4
UYF26766,B.1.160,ORF6 protein,61,France,2020-08-04,2020,8,4
UYF26767,B.1.160,ORF7a protein,121,France,2020-08-04,2020,8,4
UYF26768,B.1.160,ORF7b protein,43,France,2020-08-04,2020,8,4
UYF26769,B.1.160,ORF8 protein,121,France,2020-08-04,2020,8,4
UYF26770,B.1.160,nucleocapsid phosphoprotein,419,France,2020-08-04,2020,8,4
UYF26771,B.1.160,ORF10 protein,38,France,2020-08-04,2020,8,4
UYF26807,B.1,ORF1ab polyprotein,7096,France,2020-08-10,2020,8,10
UYF26808,B.1,ORF1a polyprotein,4405,France,2020-08-10,2020,8,10
UYF26809,B.1,surface glycoprotein,1273,France,2020-08-10,2020,8,10
UYF26810,B.1,ORF3a protein,275,France,2020-08-10,2020,8,10
UYF26811,B.1,envelope protein,75,France,2020-08-10,2020,8,10
UYF26812,B.1,membrane glycoprotein,222,France,2020-08-10,2020,8,10
UYF26813,B.1,ORF6 protein,61,France,2020-08-10,2020,8,10
UYF26814,B.1,ORF7a protein,121,France,2020-08-10,2020,8,10
UYF26815,B.1,ORF7b protein,43,France,2020-08-10,2020,8,10
UYF26816,B.1,ORF8 protein,121,France,2020-08-10,2020,8,10
UYF26817,B.1,nucleocapsid phosphoprotein,419,France,2020-08-10,2020,8,10
UYF26818,B.1,ORF10 protein,38,France,2020-08-10,2020,8,10
UYF26831,B.1.367,ORF1ab polyprotein,7096,France,2020-08-10,2020,8,10
UYF26832,B.1.367,ORF1a polyprotein,4405,France,2020-08-10,2020,8,10
UYF26833,B.1.367,surface glycoprotein,1273,France,2020-08-10,2020,8,10
UYF26834,B.1.367,ORF3a protein,275,France,2020-08-10,2020,8,10
UYF26835,B.1.367,envelope protein,75,France,2020-08-10,2020,8,10
UYF26836,B.1.367,membrane glycoprotein,222,France,2020-08-10,2020,8,10
UYF26837,B.1.367,ORF6 protein,61,France,2020-08-10,2020,8,10
UYF26838,B.1.367,ORF7a protein,121,France,2020-08-10,2020,8,10
UYF26839,B.1.367,ORF7b protein,43,France,2020-08-10,2020,8,10
UYF26840,B.1.367,ORF8 protein,121,France,2020-08-10,2020,8,10
UYF26841,B.1.367,nucleocapsid phosphoprotein,419,France,2020-08-10,2020,8,10
UYF26842,B.1.367,ORF10 protein,38,France,2020-08-10,2020,8,10
UYF26866,B.1.177,ORF1ab polyprotein,7096,France,2020-08-12,2020,8,12
UYF26867,B.1.177,ORF1a polyprotein,4405,France,2020-08-12,2020,8,12
UYF26868,B.1.177,surface glycoprotein,1273,France,2020-08-12,2020,8,12
UYF26869,B.1.177,ORF3a protein,275,France,2020-08-12,2020,8,12
UYF26870,B.1.177,envelope protein,75,France,2020-08-12,2020,8,12
UYF26871,B.1.177,membrane glycoprotein,222,France,2020-08-12,2020,8,12
UYF26872,B.1.177,ORF6 protein,61,France,2020-08-12,2020,8,12
UYF26873,B.1.177,ORF7a protein,121,France,2020-08-12,2020,8,12
UYF26874,B.1.177,ORF7b protein,43,France,2020-08-12,2020,8,12
UYF26875,B.1.177,ORF8 protein,121,France,2020-08-12,2020,8,12
UYF26876,B.1.177,nucleocapsid phosphoprotein,419,France,2020-08-12,2020,8,12
UYF26877,B.1.177,ORF10 protein,38,France,2020-08-12,2020,8,12
UYF26926,B.1.389,ORF1ab polyprotein,7096,France,2020-08-14,2020,8,14
UYF26927,B.1.389,ORF1a polyprotein,4405,France,2020-08-14,2020,8,14
UYF26928,B.1.389,surface glycoprotein,1273,France,2020-08-14,2020,8,14
UYF26929,B.1.389,ORF3a protein,275,France,2020-08-14,2020,8,14
UYF26930,B.1.389,envelope protein,75,France,2020-08-14,2020,8,14
UYF26931,B.1.389,membrane glycoprotein,222,France,2020-08-14,2020,8,14
UYF26932,B.1.389,ORF6 protein,61,France,2020-08-14,2020,8,14
UYF26933,B.1.389,ORF7a protein,121,France,2020-08-14,2020,8,14
UYF26934,B.1.389,ORF7b protein,43,France,2020-08-14,2020,8,14
UYF26935,B.1.389,ORF8 protein,121,France,2020-08-14,2020,8,14
UYF26936,B.1.389,nucleocapsid phosphoprotein,419,France,2020-08-14,2020,8,14
UYF26937,B.1.389,ORF10 protein,38,France,2020-08-14,2020,8,14
UYF26950,B.1.416,ORF1ab polyprotein,7096,France,2020-08-17,2020,8,17
UYF26951,B.1.416,ORF1a polyprotein,4405,France,2020-08-17,2020,8,17
UYF26952,B.1.416,surface glycoprotein,1273,France,2020-08-17,2020,8,17
UYF26953,B.1.416,ORF3a protein,275,France,2020-08-17,2020,8,17
UYF26954,B.1.416,envelope protein,75,France,2020-08-17,2020,8,17
UYF26955,B.1.416,membrane glycoprotein,222,France,2020-08-17,2020,8,17
UYF26956,B.1.416,ORF6 protein,61,France,2020-08-17,2020,8,17
UYF26957,B.1.416,ORF7a protein,121,France,2020-08-17,2020,8,17
UYF26958,B.1.416,ORF7b protein,43,France,2020-08-17,2020,8,17
UYF26959,B.1.416,ORF8 protein,121,France,2020-08-17,2020,8,17
UYF26960,B.1.416,nucleocapsid phosphoprotein,419,France,2020-08-17,2020,8,17
UYF26961,B.1.416,ORF10 protein,38,France,2020-08-17,2020,8,17
UYF27046,B.1.416.1,ORF1ab polyprotein,7096,France,2020-08-17,2020,8,17
UYF27047,B.1.416.1,ORF1a polyprotein,4405,France,2020-08-17,2020,8,17
UYF27048,B.1.416.1,surface glycoprotein,1273,France,2020-08-17,2020,8,17
UYF27049,B.1.416.1,ORF3a protein,275,France,2020-08-17,2020,8,17
UYF27050,B.1.416.1,envelope protein,75,France,2020-08-17,2020,8,17
UYF27051,B.1.416.1,membrane glycoprotein,222,France,2020-08-17,2020,8,17
UYF27052,B.1.416.1,ORF6 protein,61,France,2020-08-17,2020,8,17
UYF27053,B.1.416.1,ORF7a protein,121,France,2020-08-17,2020,8,17
UYF27054,B.1.416.1,ORF7b protein,43,France,2020-08-17,2020,8,17
UYF27055,B.1.416.1,ORF8 protein,121,France,2020-08-17,2020,8,17
UYF27056,B.1.416.1,nucleocapsid phosphoprotein,419,France,2020-08-17,2020,8,17
UYF27057,B.1.416.1,ORF10 protein,38,France,2020-08-17,2020,8,17
UYF27130,B.1.1.269,ORF1ab polyprotein,7096,France,2020-08-19,2020,8,19
UYF27131,B.1.1.269,ORF1a polyprotein,4405,France,2020-08-19,2020,8,19
UYF27132,B.1.1.269,surface glycoprotein,1273,France,2020-08-19,2020,8,19
UYF27133,B.1.1.269,ORF3a protein,275,France,2020-08-19,2020,8,19
UYF27134,B.1.1.269,envelope protein,75,France,2020-08-19,2020,8,19
UYF27135,B.1.1.269,membrane glycoprotein,222,France,2020-08-19,2020,8,19
UYF27136,B.1.1.269,ORF6 protein,61,France,2020-08-19,2020,8,19
UYF27137,B.1.1.269,ORF7a protein,121,France,2020-08-19,2020,8,19
UYF27138,B.1.1.269,ORF7b protein,43,France,2020-08-19,2020,8,19
UYF27139,B.1.1.269,ORF8 protein,121,France,2020-08-19,2020,8,19
UYF27140,B.1.1.269,nucleocapsid phosphoprotein,419,France,2020-08-19,2020,8,19
UYF27141,B.1.1.269,ORF10 protein,38,France,2020-08-19,2020,8,19
UYF27202,AH.2,ORF1ab polyprotein,7096,France,2020-08-27,2020,8,27
UYF27203,AH.2,ORF1a polyprotein,4405,France,2020-08-27,2020,8,27
UYF27204,AH.2,surface glycoprotein,1273,France,2020-08-27,2020,8,27
UYF27205,AH.2,ORF3a protein,275,France,2020-08-27,2020,8,27
UYF27206,AH.2,envelope protein,75,France,2020-08-27,2020,8,27
UYF27207,AH.2,membrane glycoprotein,222,France,2020-08-27,2020,8,27
UYF27208,AH.2,ORF6 protein,61,France,2020-08-27,2020,8,27
UYF27209,AH.2,ORF7a protein,121,France,2020-08-27,2020,8,27
UYF27210,AH.2,ORF7b protein,43,France,2020-08-27,2020,8,27
UYF27211,AH.2,ORF8 protein,121,France,2020-08-27,2020,8,27
UYF27212,AH.2,nucleocapsid phosphoprotein,419,France,2020-08-27,2020,8,27
UYF27213,AH.2,ORF10 protein,38,France,2020-08-27,2020,8,27
UYF27214,B.1.367,ORF1ab polyprotein,7096,France,2020-09-01,2020,9,1
UYF27215,B.1.367,ORF1a polyprotein,4405,France,2020-09-01,2020,9,1
UYF27216,B.1.367,surface glycoprotein,1273,France,2020-09-01,2020,9,1
UYF27217,B.1.367,ORF3a protein,275,France,2020-09-01,2020,9,1
UYF27218,B.1.367,envelope protein,75,France,2020-09-01,2020,9,1
UYF27219,B.1.367,membrane glycoprotein,222,France,2020-09-01,2020,9,1
UYF27220,B.1.367,ORF6 protein,61,France,2020-09-01,2020,9,1
UYF27221,B.1.367,ORF7a protein,121,France,2020-09-01,2020,9,1
UYF27222,B.1.367,ORF7b protein,43,France,2020-09-01,2020,9,1
UYF27223,B.1.367,ORF8 protein,121,France,2020-09-01,2020,9,1
UYF27224,B.1.367,nucleocapsid phosphoprotein,419,France,2020-09-01,2020,9,1
UYF27225,B.1.367,ORF10 protein,38,France,2020-09-01,2020,9,1
UYF27226,B.1.221,ORF1ab polyprotein,7096,France,2020-09-01,2020,9,1
UYF27227,B.1.221,ORF1a polyprotein,4405,France,2020-09-01,2020,9,1
UYF27228,B.1.221,surface glycoprotein,1273,France,2020-09-01,2020,9,1
UYF27229,B.1.221,ORF3a protein,275,France,2020-09-01,2020,9,1
UYF27230,B.1.221,envelope protein,75,France,2020-09-01,2020,9,1
UYF27231,B.1.221,membrane glycoprotein,222,France,2020-09-01,2020,9,1
UYF27232,B.1.221,ORF6 protein,61,France,2020-09-01,2020,9,1
UYF27233,B.1.221,ORF7a protein,121,France,2020-09-01,2020,9,1
UYF27234,B.1.221,ORF7b protein,43,France,2020-09-01,2020,9,1
UYF27235,B.1.221,ORF8 protein,121,France,2020-09-01,2020,9,1
UYF27236,B.1.221,nucleocapsid phosphoprotein,419,France,2020-09-01,2020,9,1
UYF27237,B.1.221,ORF10 protein,38,France,2020-09-01,2020,9,1
UYF27250,B.1.177,ORF1ab polyprotein,7096,France,2020-09-10,2020,9,10
UYF27251,B.1.177,ORF1a polyprotein,4405,France,2020-09-10,2020,9,10
UYF27252,B.1.177,surface glycoprotein,1273,France,2020-09-10,2020,9,10
UYF27253,B.1.177,ORF3a protein,275,France,2020-09-10,2020,9,10
UYF27254,B.1.177,envelope protein,75,France,2020-09-10,2020,9,10
UYF27255,B.1.177,membrane glycoprotein,222,France,2020-09-10,2020,9,10
UYF27256,B.1.177,ORF6 protein,61,France,2020-09-10,2020,9,10
UYF27257,B.1.177,ORF7a protein,121,France,2020-09-10,2020,9,10
UYF27258,B.1.177,ORF7b protein,43,France,2020-09-10,2020,9,10
UYF27259,B.1.177,ORF8 protein,121,France,2020-09-10,2020,9,10
UYF27260,B.1.177,nucleocapsid phosphoprotein,419,France,2020-09-10,2020,9,10
UYF27261,B.1.177,ORF10 protein,38,France,2020-09-10,2020,9,10
UYF27274,B.1.1.269,ORF1ab polyprotein,7096,France,2020-09-10,2020,9,10
UYF27275,B.1.1.269,ORF1a polyprotein,4405,France,2020-09-10,2020,9,10
UYF27276,B.1.1.269,surface glycoprotein,1273,France,2020-09-10,2020,9,10
UYF27277,B.1.1.269,ORF3a protein,275,France,2020-09-10,2020,9,10
UYF27278,B.1.1.269,envelope protein,75,France,2020-09-10,2020,9,10
UYF27279,B.1.1.269,membrane glycoprotein,222,France,2020-09-10,2020,9,10
UYF27280,B.1.1.269,ORF6 protein,61,France,2020-09-10,2020,9,10
UYF27281,B.1.1.269,ORF7a protein,121,France,2020-09-10,2020,9,10
UYF27282,B.1.1.269,ORF7b protein,43,France,2020-09-10,2020,9,10
UYF27283,B.1.1.269,ORF8 protein,121,France,2020-09-10,2020,9,10
UYF27284,B.1.1.269,nucleocapsid phosphoprotein,419,France,2020-09-10,2020,9,10
UYF27285,B.1.1.269,ORF10 protein,38,France,2020-09-10,2020,9,10
UYF27415,B.1.1.241,ORF1ab polyprotein,7096,France,2020-10-12,2020,10,12
UYF27416,B.1.1.241,ORF1a polyprotein,4405,France,2020-10-12,2020,10,12
UYF27417,B.1.1.241,surface glycoprotein,1273,France,2020-10-12,2020,10,12
UYF27418,B.1.1.241,ORF3a protein,275,France,2020-10-12,2020,10,12
UYF27419,B.1.1.241,envelope protein,75,France,2020-10-12,2020,10,12
UYF27420,B.1.1.241,membrane glycoprotein,222,France,2020-10-12,2020,10,12
UYF27421,B.1.1.241,ORF6 protein,61,France,2020-10-12,2020,10,12
UYF27422,B.1.1.241,ORF7a protein,121,France,2020-10-12,2020,10,12
UYF27423,B.1.1.241,ORF7b protein,43,France,2020-10-12,2020,10,12
UYF27424,B.1.1.241,ORF8 protein,121,France,2020-10-12,2020,10,12
UYF27425,B.1.1.241,nucleocapsid phosphoprotein,419,France,2020-10-12,2020,10,12
UYF27426,B.1.1.241,ORF10 protein,38,France,2020-10-12,2020,10,12
UYF27427,B.1.177,ORF1ab polyprotein,7096,France,2020-10-13,2020,10,13
UYF27428,B.1.177,ORF1a polyprotein,4405,France,2020-10-13,2020,10,13
UYF27429,B.1.177,surface glycoprotein,1273,France,2020-10-13,2020,10,13
UYF27430,B.1.177,ORF3a protein,275,France,2020-10-13,2020,10,13
UYF27431,B.1.177,envelope protein,75,France,2020-10-13,2020,10,13
UYF27432,B.1.177,membrane glycoprotein,222,France,2020-10-13,2020,10,13
UYF27433,B.1.177,ORF6 protein,61,France,2020-10-13,2020,10,13
UYF27434,B.1.177,ORF7a protein,121,France,2020-10-13,2020,10,13
UYF27435,B.1.177,ORF7b protein,43,France,2020-10-13,2020,10,13
UYF27436,B.1.177,ORF8 protein,121,France,2020-10-13,2020,10,13
UYF27437,B.1.177,nucleocapsid phosphoprotein,419,France,2020-10-13,2020,10,13
UYF27438,B.1.177,ORF10 protein,38,France,2020-10-13,2020,10,13
UYF27439,B.1.1.269,ORF1ab polyprotein,7096,France,2020-10-20,2020,10,20
UYF27440,B.1.1.269,ORF1a polyprotein,4405,France,2020-10-20,2020,10,20
UYF27441,B.1.1.269,surface glycoprotein,1273,France,2020-10-20,2020,10,20
UYF27442,B.1.1.269,ORF3a protein,275,France,2020-10-20,2020,10,20
UYF27443,B.1.1.269,envelope protein,75,France,2020-10-20,2020,10,20
UYF27444,B.1.1.269,membrane glycoprotein,222,France,2020-10-20,2020,10,20
UYF27445,B.1.1.269,ORF6 protein,61,France,2020-10-20,2020,10,20
UYF27446,B.1.1.269,ORF7a protein,121,France,2020-10-20,2020,10,20
UYF27447,B.1.1.269,ORF7b protein,43,France,2020-10-20,2020,10,20
UYF27448,B.1.1.269,ORF8 protein,121,France,2020-10-20,2020,10,20
UYF27449,B.1.1.269,nucleocapsid phosphoprotein,419,France,2020-10-20,2020,10,20
UYF27450,B.1.1.269,ORF10 protein,38,France,2020-10-20,2020,10,20
UYF27475,B.1.160,ORF1ab polyprotein,7096,France,2020-11-09,2020,11,9
UYF27476,B.1.160,ORF1a polyprotein,4405,France,2020-11-09,2020,11,9
UYF27477,B.1.160,surface glycoprotein,1273,France,2020-11-09,2020,11,9
UYF27478,B.1.160,ORF3a protein,275,France,2020-11-09,2020,11,9
UYF27479,B.1.160,envelope protein,75,France,2020-11-09,2020,11,9
UYF27480,B.1.160,membrane glycoprotein,222,France,2020-11-09,2020,11,9
UYF27481,B.1.160,ORF6 protein,61,France,2020-11-09,2020,11,9
UYF27482,B.1.160,ORF7a protein,121,France,2020-11-09,2020,11,9
UYF27483,B.1.160,ORF7b protein,43,France,2020-11-09,2020,11,9
UYF27484,B.1.160,ORF8 protein,121,France,2020-11-09,2020,11,9
UYF27485,B.1.160,nucleocapsid phosphoprotein,419,France,2020-11-09,2020,11,9
UYF27486,B.1.160,ORF10 protein,38,France,2020-11-09,2020,11,9
UYF27544,B.1.351.2,ORF1ab polyprotein,7093,France,2021-01-28,2021,1,28
UYF27545,B.1.351.2,ORF1a polyprotein,4402,France,2021-01-28,2021,1,28
