Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
UKO09670,BA.1,envelope protein,75,Bangladesh,2021-12-14,2021,12,14
UKO09671,BA.1,membrane glycoprotein,222,Bangladesh,2021-12-14,2021,12,14
UKO09672,BA.1,ORF6 protein,61,Bangladesh,2021-12-14,2021,12,14
UKO09673,BA.1,ORF7a protein,121,Bangladesh,2021-12-14,2021,12,14
UKO09674,BA.1,ORF7b protein,43,Bangladesh,2021-12-14,2021,12,14
UKO09675,BA.1,ORF8 protein,121,Bangladesh,2021-12-14,2021,12,14
UKO09676,BA.1,nucleocapsid phosphoprotein,416,Bangladesh,2021-12-14,2021,12,14
UKO09677,BA.1,ORF10 protein,38,Bangladesh,2021-12-14,2021,12,14
UKO09678,B.1.1,ORF1ab polyprotein,7092,Bangladesh,2021-12-19,2021,12,19
UKO09679,B.1.1,ORF1a polyprotein,4401,Bangladesh,2021-12-19,2021,12,19
UKO09680,B.1.1,surface glycoprotein,1266,Bangladesh,2021-12-19,2021,12,19
UKO09681,B.1.1,ORF3a protein,275,Bangladesh,2021-12-19,2021,12,19
UKO09682,B.1.1,envelope protein,75,Bangladesh,2021-12-19,2021,12,19
UKO09683,B.1.1,membrane glycoprotein,222,Bangladesh,2021-12-19,2021,12,19
UKO09684,B.1.1,ORF6 protein,61,Bangladesh,2021-12-19,2021,12,19
UKO09685,B.1.1,ORF7a protein,121,Bangladesh,2021-12-19,2021,12,19
UKO09686,B.1.1,ORF7b protein,43,Bangladesh,2021-12-19,2021,12,19
UKO09687,B.1.1,ORF8 protein,121,Bangladesh,2021-12-19,2021,12,19
UKO09688,B.1.1,nucleocapsid phosphoprotein,416,Bangladesh,2021-12-19,2021,12,19
UKO09689,B.1.1,ORF10 protein,38,Bangladesh,2021-12-19,2021,12,19
UKO83385,BA.1.15,ORF1ab polyprotein,7096,Bangladesh,2021-12-08,2021,12,8
UKO83386,BA.1.15,ORF1a polyprotein,4405,Bangladesh,2021-12-08,2021,12,8
UKO83387,BA.1.15,surface glycoprotein,1273,Bangladesh,2021-12-08,2021,12,8
UKO83388,BA.1.15,ORF3a protein,275,Bangladesh,2021-12-08,2021,12,8
UKO83389,BA.1.15,envelope protein,75,Bangladesh,2021-12-08,2021,12,8
UKO83390,BA.1.15,membrane glycoprotein,222,Bangladesh,2021-12-08,2021,12,8
UKO83391,BA.1.15,ORF6 protein,61,Bangladesh,2021-12-08,2021,12,8
UKO83392,BA.1.15,ORF7a protein,121,Bangladesh,2021-12-08,2021,12,8
UKO83393,BA.1.15,ORF7b protein,43,Bangladesh,2021-12-08,2021,12,8
UKO83394,BA.1.15,ORF8 protein,121,Bangladesh,2021-12-08,2021,12,8
UKO83395,BA.1.15,nucleocapsid phosphoprotein,419,Bangladesh,2021-12-08,2021,12,8
UKO83396,BA.1.15,ORF10 protein,38,Bangladesh,2021-12-08,2021,12,8
UKO83433,BA.2,ORF1ab polyprotein,7096,Bangladesh,2021-12-08,2021,12,8
UKO83434,BA.2,ORF1a polyprotein,4405,Bangladesh,2021-12-08,2021,12,8
UKO83435,BA.2,surface glycoprotein,1273,Bangladesh,2021-12-08,2021,12,8
UKO83436,BA.2,ORF3a protein,275,Bangladesh,2021-12-08,2021,12,8
UKO83437,BA.2,envelope protein,75,Bangladesh,2021-12-08,2021,12,8
UKO83438,BA.2,membrane glycoprotein,222,Bangladesh,2021-12-08,2021,12,8
UKO83439,BA.2,ORF6 protein,61,Bangladesh,2021-12-08,2021,12,8
UKO83440,BA.2,ORF7a protein,121,Bangladesh,2021-12-08,2021,12,8
UKO83441,BA.2,ORF7b protein,43,Bangladesh,2021-12-08,2021,12,8
UKO83442,BA.2,ORF8 protein,121,Bangladesh,2021-12-08,2021,12,8
UKO83443,BA.2,nucleocapsid phosphoprotein,419,Bangladesh,2021-12-08,2021,12,8
UKO83444,BA.2,ORF10 protein,38,Bangladesh,2021-12-08,2021,12,8
UKI96195,BA.2.10.3,ORF1ab polyprotein,7093,Bangladesh,2022-01-18,2022,1,18
UKI96196,BA.2.10.3,ORF1a polyprotein,4402,Bangladesh,2022-01-18,2022,1,18
UKI96197,BA.2.10.3,surface glycoprotein,1270,Bangladesh,2022-01-18,2022,1,18
UKI96198,BA.2.10.3,ORF3a protein,275,Bangladesh,2022-01-18,2022,1,18
UKI96199,BA.2.10.3,envelope protein,75,Bangladesh,2022-01-18,2022,1,18
UKI96200,BA.2.10.3,membrane glycoprotein,222,Bangladesh,2022-01-18,2022,1,18
UKI96201,BA.2.10.3,ORF6 protein,61,Bangladesh,2022-01-18,2022,1,18
UKI96202,BA.2.10.3,ORF7a protein,121,Bangladesh,2022-01-18,2022,1,18
UKI96203,BA.2.10.3,ORF7b protein,43,Bangladesh,2022-01-18,2022,1,18
UKI96204,BA.2.10.3,ORF8 protein,121,Bangladesh,2022-01-18,2022,1,18
UKI96205,BA.2.10.3,nucleocapsid phosphoprotein,416,Bangladesh,2022-01-18,2022,1,18
UKI96206,BA.2.10.3,ORF10 protein,38,Bangladesh,2022-01-18,2022,1,18
UIX58189,AY.65,ORF1ab polyprotein,7096,Bangladesh,2021-08-07,2021,8,7
UIX58190,AY.65,ORF1a polyprotein,4405,Bangladesh,2021-08-07,2021,8,7
UIX58191,AY.65,surface glycoprotein,1271,Bangladesh,2021-08-07,2021,8,7
UIX58192,AY.65,ORF3a protein,275,Bangladesh,2021-08-07,2021,8,7
UIX58193,AY.65,envelope protein,75,Bangladesh,2021-08-07,2021,8,7
UIX58194,AY.65,membrane glycoprotein,222,Bangladesh,2021-08-07,2021,8,7
UIX58195,AY.65,ORF6 protein,61,Bangladesh,2021-08-07,2021,8,7
UIX58196,AY.65,ORF7a protein,121,Bangladesh,2021-08-07,2021,8,7
UIX58197,AY.65,ORF7b protein,43,Bangladesh,2021-08-07,2021,8,7
UIX58198,AY.65,ORF8 protein,119,Bangladesh,2021-08-07,2021,8,7
UIX58199,AY.65,nucleocapsid phosphoprotein,419,Bangladesh,2021-08-07,2021,8,7
UIX58200,AY.65,ORF10 protein,38,Bangladesh,2021-08-07,2021,8,7
UIX72939,B.1.617.2,ORF1ab polyprotein,7096,Bangladesh,2021-10-06,2021,10,6
UIX72940,B.1.617.2,ORF1a polyprotein,4405,Bangladesh,2021-10-06,2021,10,6
UIX72941,B.1.617.2,surface glycoprotein,1271,Bangladesh,2021-10-06,2021,10,6
UIX72942,B.1.617.2,ORF3a protein,275,Bangladesh,2021-10-06,2021,10,6
UIX72943,B.1.617.2,envelope protein,75,Bangladesh,2021-10-06,2021,10,6
UIX72944,B.1.617.2,membrane glycoprotein,222,Bangladesh,2021-10-06,2021,10,6
UIX72945,B.1.617.2,ORF6 protein,61,Bangladesh,2021-10-06,2021,10,6
UIX72946,B.1.617.2,ORF7a protein,121,Bangladesh,2021-10-06,2021,10,6
UIX72947,B.1.617.2,ORF7b protein,43,Bangladesh,2021-10-06,2021,10,6
UIX72948,B.1.617.2,ORF8 protein,119,Bangladesh,2021-10-06,2021,10,6
UIX72949,B.1.617.2,nucleocapsid phosphoprotein,419,Bangladesh,2021-10-06,2021,10,6
UIX72950,B.1.617.2,ORF10 protein,38,Bangladesh,2021-10-06,2021,10,6
UIX73199,AY.122,ORF1ab polyprotein,7096,Bangladesh,2021-09-16,2021,9,16
UIX73200,AY.122,ORF1a polyprotein,4405,Bangladesh,2021-09-16,2021,9,16
UIX73201,AY.122,surface glycoprotein,1271,Bangladesh,2021-09-16,2021,9,16
UIX73202,AY.122,ORF3a protein,275,Bangladesh,2021-09-16,2021,9,16
UIX73203,AY.122,envelope protein,75,Bangladesh,2021-09-16,2021,9,16
UIX73204,AY.122,membrane glycoprotein,222,Bangladesh,2021-09-16,2021,9,16
UIX73205,AY.122,ORF6 protein,61,Bangladesh,2021-09-16,2021,9,16
UIX73206,AY.122,ORF7a protein,121,Bangladesh,2021-09-16,2021,9,16
UIX73207,AY.122,ORF7b protein,43,Bangladesh,2021-09-16,2021,9,16
UIX73208,AY.122,ORF8 protein,119,Bangladesh,2021-09-16,2021,9,16
UIX73209,AY.122,nucleocapsid phosphoprotein,419,Bangladesh,2021-09-16,2021,9,16
UIX73210,AY.122,ORF10 protein,38,Bangladesh,2021-09-16,2021,9,16
UIX73737,AY.127,ORF1ab polyprotein,7096,Bangladesh,2021-09-30,2021,9,30
UIX73738,AY.127,ORF1a polyprotein,4405,Bangladesh,2021-09-30,2021,9,30
UIX73739,AY.127,surface glycoprotein,1271,Bangladesh,2021-09-30,2021,9,30
UIX73740,AY.127,ORF3a protein,275,Bangladesh,2021-09-30,2021,9,30
UIX73741,AY.127,envelope protein,75,Bangladesh,2021-09-30,2021,9,30
UIX73742,AY.127,membrane glycoprotein,222,Bangladesh,2021-09-30,2021,9,30
UIX73743,AY.127,ORF6 protein,61,Bangladesh,2021-09-30,2021,9,30
UIX73744,AY.127,ORF7a protein,121,Bangladesh,2021-09-30,2021,9,30
UIX73745,AY.127,ORF7b protein,43,Bangladesh,2021-09-30,2021,9,30
UIX73746,AY.127,ORF8 protein,119,Bangladesh,2021-09-30,2021,9,30
UIX73747,AY.127,nucleocapsid phosphoprotein,419,Bangladesh,2021-09-30,2021,9,30
UIX73748,AY.127,ORF10 protein,38,Bangladesh,2021-09-30,2021,9,30
UHW99863,B.1.617.2,ORF1ab polyprotein,7096,Bangladesh,2021-11-14,2021,11,14
UHW99864,B.1.617.2,ORF1a polyprotein,4405,Bangladesh,2021-11-14,2021,11,14
UHW99865,B.1.617.2,surface glycoprotein,1271,Bangladesh,2021-11-14,2021,11,14
UHW99866,B.1.617.2,ORF3a protein,275,Bangladesh,2021-11-14,2021,11,14
UHW99867,B.1.617.2,envelope protein,75,Bangladesh,2021-11-14,2021,11,14
UHW99868,B.1.617.2,membrane glycoprotein,222,Bangladesh,2021-11-14,2021,11,14
UHW99869,B.1.617.2,ORF6 protein,61,Bangladesh,2021-11-14,2021,11,14
UHW99870,B.1.617.2,ORF7a protein,121,Bangladesh,2021-11-14,2021,11,14
UHW99871,B.1.617.2,ORF7b protein,43,Bangladesh,2021-11-14,2021,11,14
UHW99872,B.1.617.2,ORF8 protein,119,Bangladesh,2021-11-14,2021,11,14
UHW99873,B.1.617.2,nucleocapsid phosphoprotein,419,Bangladesh,2021-11-14,2021,11,14
UHW99874,B.1.617.2,ORF10 protein,38,Bangladesh,2021-11-14,2021,11,14
UHW99875,AY.122,ORF1ab polyprotein,7096,Bangladesh,2021-11-14,2021,11,14
UHW99876,AY.122,ORF1a polyprotein,4405,Bangladesh,2021-11-14,2021,11,14
UHW99877,AY.122,surface glycoprotein,1271,Bangladesh,2021-11-14,2021,11,14
UHW99878,AY.122,ORF3a protein,275,Bangladesh,2021-11-14,2021,11,14
UHW99879,AY.122,envelope protein,75,Bangladesh,2021-11-14,2021,11,14
UHW99880,AY.122,membrane glycoprotein,222,Bangladesh,2021-11-14,2021,11,14
UHW99881,AY.122,ORF6 protein,61,Bangladesh,2021-11-14,2021,11,14
UHW99882,AY.122,ORF7a protein,121,Bangladesh,2021-11-14,2021,11,14
UHW99883,AY.122,ORF7b protein,43,Bangladesh,2021-11-14,2021,11,14
UHW99884,AY.122,ORF8 protein,119,Bangladesh,2021-11-14,2021,11,14
UHW99885,AY.122,nucleocapsid phosphoprotein,419,Bangladesh,2021-11-14,2021,11,14
UHW99886,AY.122,ORF10 protein,38,Bangladesh,2021-11-14,2021,11,14
UHX00122,AY.122,ORF1ab polyprotein,7093,Bangladesh,2021-08-02,2021,8,2
UHX00123,AY.122,ORF1a polyprotein,4402,Bangladesh,2021-08-02,2021,8,2
UHX00124,AY.122,surface glycoprotein,1271,Bangladesh,2021-08-02,2021,8,2
UHX00125,AY.122,ORF3a protein,275,Bangladesh,2021-08-02,2021,8,2
UHX00126,AY.122,envelope protein,75,Bangladesh,2021-08-02,2021,8,2
UHX00127,AY.122,membrane glycoprotein,222,Bangladesh,2021-08-02,2021,8,2
UHX00128,AY.122,ORF6 protein,61,Bangladesh,2021-08-02,2021,8,2
UHX00129,AY.122,ORF7a protein,121,Bangladesh,2021-08-02,2021,8,2
UHX00130,AY.122,ORF7b protein,43,Bangladesh,2021-08-02,2021,8,2
UHX00131,AY.122,ORF8 protein,119,Bangladesh,2021-08-02,2021,8,2
UHX00132,AY.122,nucleocapsid phosphoprotein,419,Bangladesh,2021-08-02,2021,8,2
UHX00133,AY.122,ORF10 protein,38,Bangladesh,2021-08-02,2021,8,2
UHS64676,AY.112,ORF1ab polyprotein,7096,Bangladesh,2021-08-01,2021,8,1
UHS64677,AY.112,ORF1a polyprotein,4405,Bangladesh,2021-08-01,2021,8,1
UHS64678,AY.112,surface glycoprotein,1271,Bangladesh,2021-08-01,2021,8,1
UHS64679,AY.112,ORF3a protein,275,Bangladesh,2021-08-01,2021,8,1
UHS64680,AY.112,envelope protein,75,Bangladesh,2021-08-01,2021,8,1
UHS64681,AY.112,membrane glycoprotein,222,Bangladesh,2021-08-01,2021,8,1
UHS64682,AY.112,ORF6 protein,61,Bangladesh,2021-08-01,2021,8,1
UHS64683,AY.112,ORF7a protein,121,Bangladesh,2021-08-01,2021,8,1
UHS64684,AY.112,ORF7b protein,43,Bangladesh,2021-08-01,2021,8,1
UHS64685,AY.112,ORF8 protein,119,Bangladesh,2021-08-01,2021,8,1
UHS64686,AY.112,nucleocapsid phosphoprotein,419,Bangladesh,2021-08-01,2021,8,1
UHS64687,AY.112,ORF10 protein,38,Bangladesh,2021-08-01,2021,8,1
UHQ29708,AY.65,ORF1ab polyprotein,7096,Bangladesh,2021-09-22,2021,9,22
UHQ29709,AY.65,ORF1a polyprotein,4405,Bangladesh,2021-09-22,2021,9,22
UHQ29710,AY.65,surface glycoprotein,1271,Bangladesh,2021-09-22,2021,9,22
UHQ29711,AY.65,ORF3a protein,275,Bangladesh,2021-09-22,2021,9,22
UHQ29712,AY.65,envelope protein,75,Bangladesh,2021-09-22,2021,9,22
UHQ29713,AY.65,membrane glycoprotein,222,Bangladesh,2021-09-22,2021,9,22
UHQ29714,AY.65,ORF6 protein,61,Bangladesh,2021-09-22,2021,9,22
UHQ29715,AY.65,ORF7a protein,121,Bangladesh,2021-09-22,2021,9,22
UHQ29716,AY.65,ORF7b protein,43,Bangladesh,2021-09-22,2021,9,22
UHQ29717,AY.65,ORF8 protein,119,Bangladesh,2021-09-22,2021,9,22
UHQ29718,AY.65,nucleocapsid phosphoprotein,419,Bangladesh,2021-09-22,2021,9,22
UHQ29719,AY.65,ORF10 protein,38,Bangladesh,2021-09-22,2021,9,22
UHM93805,AY.127,ORF1ab polyprotein,7096,Bangladesh,2021-08-12,2021,8,12
UHM93806,AY.127,ORF1a polyprotein,4405,Bangladesh,2021-08-12,2021,8,12
UHM93807,AY.127,surface glycoprotein,1271,Bangladesh,2021-08-12,2021,8,12
UHM93808,AY.127,ORF3a protein,275,Bangladesh,2021-08-12,2021,8,12
UHM93809,AY.127,envelope protein,75,Bangladesh,2021-08-12,2021,8,12
UHM93810,AY.127,membrane glycoprotein,222,Bangladesh,2021-08-12,2021,8,12
UHM93811,AY.127,ORF6 protein,61,Bangladesh,2021-08-12,2021,8,12
UHM93812,AY.127,ORF7a protein,121,Bangladesh,2021-08-12,2021,8,12
UHM93813,AY.127,ORF7b protein,43,Bangladesh,2021-08-12,2021,8,12
UHM93814,AY.127,ORF8 protein,119,Bangladesh,2021-08-12,2021,8,12
UHM93815,AY.127,nucleocapsid phosphoprotein,419,Bangladesh,2021-08-12,2021,8,12
UHM93816,AY.127,ORF10 protein,38,Bangladesh,2021-08-12,2021,8,12
UHK30881,AY.75.2,ORF1ab polyprotein,7096,Bangladesh,2021-07-14,2021,7,14
UHK30882,AY.75.2,ORF1a polyprotein,4405,Bangladesh,2021-07-14,2021,7,14
UHK30883,AY.75.2,surface glycoprotein,1271,Bangladesh,2021-07-14,2021,7,14
UHK30884,AY.75.2,ORF3a protein,275,Bangladesh,2021-07-14,2021,7,14
UHK30885,AY.75.2,envelope protein,75,Bangladesh,2021-07-14,2021,7,14
UHK30886,AY.75.2,membrane glycoprotein,222,Bangladesh,2021-07-14,2021,7,14
UHK30887,AY.75.2,ORF6 protein,61,Bangladesh,2021-07-14,2021,7,14
UHK30888,AY.75.2,ORF7a protein,121,Bangladesh,2021-07-14,2021,7,14
UHK30889,AY.75.2,ORF7b protein,43,Bangladesh,2021-07-14,2021,7,14
UHK30890,AY.75.2,ORF8 protein,119,Bangladesh,2021-07-14,2021,7,14
UHK30891,AY.75.2,nucleocapsid phosphoprotein,419,Bangladesh,2021-07-14,2021,7,14
UHK30892,AY.75.2,ORF10 protein,38,Bangladesh,2021-07-14,2021,7,14
UHK30941,AY.65,ORF1ab polyprotein,7096,Bangladesh,2021-07-14,2021,7,14
UHK30942,AY.65,ORF1a polyprotein,4405,Bangladesh,2021-07-14,2021,7,14
UHK30943,AY.65,surface glycoprotein,1271,Bangladesh,2021-07-14,2021,7,14
UHK30944,AY.65,ORF3a protein,275,Bangladesh,2021-07-14,2021,7,14
UHK30945,AY.65,envelope protein,75,Bangladesh,2021-07-14,2021,7,14
UHK30946,AY.65,membrane glycoprotein,222,Bangladesh,2021-07-14,2021,7,14
UHK30947,AY.65,ORF6 protein,61,Bangladesh,2021-07-14,2021,7,14
UHK30948,AY.65,ORF7a protein,121,Bangladesh,2021-07-14,2021,7,14
UHK30949,AY.65,ORF7b protein,43,Bangladesh,2021-07-14,2021,7,14
UHK30950,AY.65,ORF8 protein,119,Bangladesh,2021-07-14,2021,7,14
UHK30951,AY.65,nucleocapsid phosphoprotein,419,Bangladesh,2021-07-14,2021,7,14
UHK30952,AY.65,ORF10 protein,38,Bangladesh,2021-07-14,2021,7,14
UHC62176,AY.122,ORF1ab polyprotein,7096,Bangladesh,2021-06-29,2021,6,29
UHC62177,AY.122,ORF1a polyprotein,4405,Bangladesh,2021-06-29,2021,6,29
UHC62178,AY.122,surface glycoprotein,1271,Bangladesh,2021-06-29,2021,6,29
UHC62179,AY.122,ORF3a protein,275,Bangladesh,2021-06-29,2021,6,29
UHC62180,AY.122,envelope protein,75,Bangladesh,2021-06-29,2021,6,29
UHC62181,AY.122,membrane glycoprotein,222,Bangladesh,2021-06-29,2021,6,29
UHC62182,AY.122,ORF6 protein,61,Bangladesh,2021-06-29,2021,6,29
UHC62183,AY.122,ORF7a protein,121,Bangladesh,2021-06-29,2021,6,29
UHC62184,AY.122,ORF7b protein,43,Bangladesh,2021-06-29,2021,6,29
UHC62185,AY.122,ORF8 protein,119,Bangladesh,2021-06-29,2021,6,29
UHC62186,AY.122,nucleocapsid phosphoprotein,419,Bangladesh,2021-06-29,2021,6,29
UHC62187,AY.122,ORF10 protein,38,Bangladesh,2021-06-29,2021,6,29
UHC62188,B.1.617.2,ORF1ab polyprotein,7096,Bangladesh,2021-06-29,2021,6,29
UHC62189,B.1.617.2,ORF1a polyprotein,4405,Bangladesh,2021-06-29,2021,6,29
UHC62190,B.1.617.2,surface glycoprotein,1271,Bangladesh,2021-06-29,2021,6,29
UHC62191,B.1.617.2,ORF3a protein,275,Bangladesh,2021-06-29,2021,6,29
UHC62192,B.1.617.2,envelope protein,75,Bangladesh,2021-06-29,2021,6,29
UHC62193,B.1.617.2,membrane glycoprotein,222,Bangladesh,2021-06-29,2021,6,29
UHC62194,B.1.617.2,ORF6 protein,61,Bangladesh,2021-06-29,2021,6,29
UHC62195,B.1.617.2,ORF7a protein,121,Bangladesh,2021-06-29,2021,6,29
UHC62196,B.1.617.2,ORF7b protein,43,Bangladesh,2021-06-29,2021,6,29
UHC62197,B.1.617.2,ORF8 protein,119,Bangladesh,2021-06-29,2021,6,29
UHC62198,B.1.617.2,nucleocapsid phosphoprotein,419,Bangladesh,2021-06-29,2021,6,29
UHC62199,B.1.617.2,ORF10 protein,38,Bangladesh,2021-06-29,2021,6,29
UHC62591,AY.127,ORF1ab polyprotein,7096,Bangladesh,2021-06-29,2021,6,29
UHC62592,AY.127,ORF1a polyprotein,4405,Bangladesh,2021-06-29,2021,6,29
UHC62593,AY.127,surface glycoprotein,1271,Bangladesh,2021-06-29,2021,6,29
UHC62594,AY.127,ORF3a protein,275,Bangladesh,2021-06-29,2021,6,29
UHC62595,AY.127,envelope protein,75,Bangladesh,2021-06-29,2021,6,29
UHC62596,AY.127,membrane glycoprotein,222,Bangladesh,2021-06-29,2021,6,29
UHC62597,AY.127,ORF6 protein,61,Bangladesh,2021-06-29,2021,6,29
UHC62598,AY.127,ORF7a protein,121,Bangladesh,2021-06-29,2021,6,29
UHC62599,AY.127,ORF7b protein,43,Bangladesh,2021-06-29,2021,6,29
UHC62600,AY.127,ORF8 protein,119,Bangladesh,2021-06-29,2021,6,29
UHC62601,AY.127,nucleocapsid phosphoprotein,419,Bangladesh,2021-06-29,2021,6,29
UHC62602,AY.127,ORF10 protein,38,Bangladesh,2021-06-29,2021,6,29
BDB06981,B.1,ORF1ab polyprotein,7096,Bangladesh,2020-04-25,2020,4,25
BDB06982,B.1,ORF1a polyprotein,4405,Bangladesh,2020-04-25,2020,4,25
BDB06983,B.1,surface glycoprotein,1273,Bangladesh,2020-04-25,2020,4,25
BDB06984,B.1,ORF3a protein,275,Bangladesh,2020-04-25,2020,4,25
BDB06985,B.1,envelope protein,75,Bangladesh,2020-04-25,2020,4,25
BDB06986,B.1,membrane glycoprotein,222,Bangladesh,2020-04-25,2020,4,25
BDB06987,B.1,ORF6 protein,61,Bangladesh,2020-04-25,2020,4,25
BDB06988,B.1,ORF7a protein,121,Bangladesh,2020-04-25,2020,4,25
BDB06989,B.1,ORF7b protein,43,Bangladesh,2020-04-25,2020,4,25
BDB06990,B.1,ORF8 protein,121,Bangladesh,2020-04-25,2020,4,25
BDB06991,B.1,nucleocapsid phosphoprotein,419,Bangladesh,2020-04-25,2020,4,25
BDB06992,B.1,ORF10 protein,38,Bangladesh,2020-04-25,2020,4,25
BDB06993,B.1.1.25,ORF1ab polyprotein,7096,Bangladesh,2020-05-03,2020,5,3
BDB06994,B.1.1.25,ORF1a polyprotein,4405,Bangladesh,2020-05-03,2020,5,3
BDB06995,B.1.1.25,surface glycoprotein,1273,Bangladesh,2020-05-03,2020,5,3
BDB06996,B.1.1.25,ORF3a protein,275,Bangladesh,2020-05-03,2020,5,3
BDB06997,B.1.1.25,envelope protein,75,Bangladesh,2020-05-03,2020,5,3
BDB06998,B.1.1.25,membrane glycoprotein,222,Bangladesh,2020-05-03,2020,5,3
BDB06999,B.1.1.25,ORF6 protein,61,Bangladesh,2020-05-03,2020,5,3
BDB07000,B.1.1.25,ORF7a protein,121,Bangladesh,2020-05-03,2020,5,3
BDB07001,B.1.1.25,ORF7b protein,43,Bangladesh,2020-05-03,2020,5,3
BDB07002,B.1.1.25,ORF8 protein,121,Bangladesh,2020-05-03,2020,5,3
BDB07003,B.1.1.25,nucleocapsid phosphoprotein,419,Bangladesh,2020-05-03,2020,5,3
BDB07004,B.1.1.25,ORF10 protein,38,Bangladesh,2020-05-03,2020,5,3
BDB07053,B.1,ORF1ab polyprotein,7096,Bangladesh,2020-05-10,2020,5,10
BDB07054,B.1,ORF1a polyprotein,4405,Bangladesh,2020-05-10,2020,5,10
BDB07055,B.1,surface glycoprotein,1273,Bangladesh,2020-05-10,2020,5,10
BDB07056,B.1,ORF3a protein,275,Bangladesh,2020-05-10,2020,5,10
BDB07057,B.1,envelope protein,75,Bangladesh,2020-05-10,2020,5,10
BDB07058,B.1,membrane glycoprotein,222,Bangladesh,2020-05-10,2020,5,10
BDB07059,B.1,ORF6 protein,61,Bangladesh,2020-05-10,2020,5,10
BDB07060,B.1,ORF7a protein,121,Bangladesh,2020-05-10,2020,5,10
BDB07061,B.1,ORF7b protein,43,Bangladesh,2020-05-10,2020,5,10
BDB07062,B.1,ORF8 protein,121,Bangladesh,2020-05-10,2020,5,10
BDB07063,B.1,nucleocapsid phosphoprotein,419,Bangladesh,2020-05-10,2020,5,10
BDB07064,B.1,ORF10 protein,38,Bangladesh,2020-05-10,2020,5,10
BDB07089,B.1.1,ORF1ab polyprotein,7096,Bangladesh,2020-05-12,2020,5,12
BDB07090,B.1.1,ORF1a polyprotein,4405,Bangladesh,2020-05-12,2020,5,12
BDB07091,B.1.1,surface glycoprotein,1273,Bangladesh,2020-05-12,2020,5,12
BDB07092,B.1.1,ORF3a protein,275,Bangladesh,2020-05-12,2020,5,12
BDB07093,B.1.1,envelope protein,75,Bangladesh,2020-05-12,2020,5,12
BDB07094,B.1.1,membrane glycoprotein,222,Bangladesh,2020-05-12,2020,5,12
BDB07095,B.1.1,ORF6 protein,61,Bangladesh,2020-05-12,2020,5,12
BDB07096,B.1.1,ORF7a protein,110,Bangladesh,2020-05-12,2020,5,12
BDB07097,B.1.1,ORF7b protein,43,Bangladesh,2020-05-12,2020,5,12
BDB07098,B.1.1,ORF8 protein,121,Bangladesh,2020-05-12,2020,5,12
BDB07099,B.1.1,nucleocapsid phosphoprotein,419,Bangladesh,2020-05-12,2020,5,12
BDB07100,B.1.1,ORF10 protein,38,Bangladesh,2020-05-12,2020,5,12
BDB07173,B.1.36.16,ORF1ab polyprotein,7096,Bangladesh,2020-05-16,2020,5,16
BDB07174,B.1.36.16,ORF1a polyprotein,4405,Bangladesh,2020-05-16,2020,5,16
BDB07175,B.1.36.16,surface glycoprotein,1273,Bangladesh,2020-05-16,2020,5,16
BDB07176,B.1.36.16,ORF3a protein,275,Bangladesh,2020-05-16,2020,5,16
BDB07177,B.1.36.16,envelope protein,75,Bangladesh,2020-05-16,2020,5,16
BDB07178,B.1.36.16,membrane glycoprotein,222,Bangladesh,2020-05-16,2020,5,16
BDB07179,B.1.36.16,ORF6 protein,61,Bangladesh,2020-05-16,2020,5,16
BDB07180,B.1.36.16,ORF7a protein,121,Bangladesh,2020-05-16,2020,5,16
BDB07181,B.1.36.16,ORF7b protein,43,Bangladesh,2020-05-16,2020,5,16
BDB07182,B.1.36.16,ORF8 protein,121,Bangladesh,2020-05-16,2020,5,16
BDB07183,B.1.36.16,nucleocapsid phosphoprotein,419,Bangladesh,2020-05-16,2020,5,16
BDB07184,B.1.36.16,ORF10 protein,38,Bangladesh,2020-05-16,2020,5,16
QYQ78554,B.1,ORF1ab polyprotein,7096,Bangladesh,2020-06-11,2020,6,11
QYQ78555,B.1,ORF1a polyprotein,4405,Bangladesh,2020-06-11,2020,6,11
QYQ78556,B.1,surface glycoprotein,1273,Bangladesh,2020-06-11,2020,6,11
QYQ78557,B.1,ORF3a protein,275,Bangladesh,2020-06-11,2020,6,11
QYQ78558,B.1,envelope protein,75,Bangladesh,2020-06-11,2020,6,11
QYQ78559,B.1,membrane glycoprotein,222,Bangladesh,2020-06-11,2020,6,11
QYQ78560,B.1,ORF6 protein,61,Bangladesh,2020-06-11,2020,6,11
QYQ78561,B.1,ORF7a protein,121,Bangladesh,2020-06-11,2020,6,11
QYQ78562,B.1,ORF7b protein,43,Bangladesh,2020-06-11,2020,6,11
QYQ78563,B.1,ORF8 protein,121,Bangladesh,2020-06-11,2020,6,11
QYQ78564,B.1,nucleocapsid phosphoprotein,419,Bangladesh,2020-06-11,2020,6,11
QYQ78565,B.1,ORF10 protein,38,Bangladesh,2020-06-11,2020,6,11
QYQ78578,B.1.1.25,ORF1ab polyprotein,7096,Bangladesh,2020-06-11,2020,6,11
QYQ78579,B.1.1.25,ORF1a polyprotein,4405,Bangladesh,2020-06-11,2020,6,11
QYQ78580,B.1.1.25,surface glycoprotein,1273,Bangladesh,2020-06-11,2020,6,11
QYQ78581,B.1.1.25,ORF3a protein,275,Bangladesh,2020-06-11,2020,6,11
QYQ78582,B.1.1.25,envelope protein,75,Bangladesh,2020-06-11,2020,6,11
