Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
UQK91155,B.1.160,ORF6 protein,61,Italy,2021-03-04,2021,3,4
UQK91156,B.1.160,ORF7a protein,121,Italy,2021-03-04,2021,3,4
UQK91157,B.1.160,ORF7b protein,43,Italy,2021-03-04,2021,3,4
UQK91158,B.1.160,ORF8 protein,121,Italy,2021-03-04,2021,3,4
UQK91159,B.1.160,nucleocapsid phosphoprotein,419,Italy,2021-03-04,2021,3,4
UQK91160,B.1.160,ORF10 protein,38,Italy,2021-03-04,2021,3,4
UQK91185,C.36.3,ORF1ab polyprotein,7096,Italy,2021-05-31,2021,5,31
UQK91186,C.36.3,ORF1a polyprotein,4405,Italy,2021-05-31,2021,5,31
UQK91187,C.36.3,surface glycoprotein,1271,Italy,2021-05-31,2021,5,31
UQK91188,C.36.3,ORF3a protein,275,Italy,2021-05-31,2021,5,31
UQK91189,C.36.3,envelope protein,75,Italy,2021-05-31,2021,5,31
UQK91190,C.36.3,membrane glycoprotein,222,Italy,2021-05-31,2021,5,31
UQK91191,C.36.3,ORF6 protein,61,Italy,2021-05-31,2021,5,31
UQK91192,C.36.3,ORF7a protein,121,Italy,2021-05-31,2021,5,31
UQK91193,C.36.3,ORF7b protein,43,Italy,2021-05-31,2021,5,31
UQK91194,C.36.3,ORF8 protein,121,Italy,2021-05-31,2021,5,31
UQK91195,C.36.3,nucleocapsid phosphoprotein,419,Italy,2021-05-31,2021,5,31
UQK91196,C.36.3,ORF10 protein,38,Italy,2021-05-31,2021,5,31
UQK91197,C.36.3,ORF1ab polyprotein,7096,Italy,2021-06-05,2021,6,5
UQK91198,C.36.3,ORF1a polyprotein,4405,Italy,2021-06-05,2021,6,5
UQK91199,C.36.3,surface glycoprotein,1271,Italy,2021-06-05,2021,6,5
UQK91200,C.36.3,ORF3a protein,275,Italy,2021-06-05,2021,6,5
UQK91201,C.36.3,envelope protein,75,Italy,2021-06-05,2021,6,5
UQK91202,C.36.3,membrane glycoprotein,222,Italy,2021-06-05,2021,6,5
UQK91203,C.36.3,ORF6 protein,61,Italy,2021-06-05,2021,6,5
UQK91204,C.36.3,ORF7a protein,121,Italy,2021-06-05,2021,6,5
UQK91205,C.36.3,ORF7b protein,43,Italy,2021-06-05,2021,6,5
UQK91206,C.36.3,ORF8 protein,121,Italy,2021-06-05,2021,6,5
UQK91207,C.36.3,nucleocapsid phosphoprotein,419,Italy,2021-06-05,2021,6,5
UQK91208,C.36.3,ORF10 protein,38,Italy,2021-06-05,2021,6,5
UQK91209,AY.98.1,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91210,AY.98.1,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91211,AY.98.1,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91212,AY.98.1,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91213,AY.98.1,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91214,AY.98.1,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91215,AY.98.1,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91216,AY.98.1,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91217,AY.98.1,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91218,AY.98.1,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91219,AY.98.1,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91220,AY.98.1,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91221,AY.43.8,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91222,AY.43.8,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91223,AY.43.8,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91224,AY.43.8,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91225,AY.43.8,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91226,AY.43.8,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91227,AY.43.8,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91228,AY.43.8,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91229,AY.43.8,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91230,AY.43.8,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91231,AY.43.8,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91232,AY.43.8,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91233,AY.43,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91234,AY.43,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91235,AY.43,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91236,AY.43,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91237,AY.43,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91238,AY.43,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91239,AY.43,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91240,AY.43,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91241,AY.43,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91242,AY.43,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91243,AY.43,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91244,AY.43,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91245,AY.122.4,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91246,AY.122.4,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91247,AY.122.4,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91248,AY.122.4,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91249,AY.122.4,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91250,AY.122.4,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91251,AY.122.4,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91252,AY.122.4,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91253,AY.122.4,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91254,AY.122.4,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91255,AY.122.4,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91256,AY.122.4,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91257,AY.7.2,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91258,AY.7.2,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91259,AY.7.2,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91260,AY.7.2,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91261,AY.7.2,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91262,AY.7.2,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91263,AY.7.2,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91264,AY.7.2,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91265,AY.7.2,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91266,AY.7.2,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91267,AY.7.2,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91268,AY.7.2,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91269,AY.42,ORF1ab polyprotein,7096,Italy,2021-12-20,2021,12,20
UQK91270,AY.42,ORF1a polyprotein,4405,Italy,2021-12-20,2021,12,20
UQK91271,AY.42,surface glycoprotein,1271,Italy,2021-12-20,2021,12,20
UQK91272,AY.42,ORF3a protein,275,Italy,2021-12-20,2021,12,20
UQK91273,AY.42,envelope protein,75,Italy,2021-12-20,2021,12,20
UQK91274,AY.42,membrane glycoprotein,222,Italy,2021-12-20,2021,12,20
UQK91275,AY.42,ORF6 protein,61,Italy,2021-12-20,2021,12,20
UQK91276,AY.42,ORF7a protein,121,Italy,2021-12-20,2021,12,20
UQK91277,AY.42,ORF7b protein,43,Italy,2021-12-20,2021,12,20
UQK91278,AY.42,ORF8 protein,119,Italy,2021-12-20,2021,12,20
UQK91279,AY.42,nucleocapsid phosphoprotein,419,Italy,2021-12-20,2021,12,20
UQK91280,AY.42,ORF10 protein,38,Italy,2021-12-20,2021,12,20
UQK91302,AY.43,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91303,AY.43,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91304,AY.43,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91305,AY.43,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91306,AY.43,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91307,AY.43,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91308,AY.43,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91309,AY.43,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91310,AY.43,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91311,AY.43,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91312,AY.43,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91313,AY.43,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91325,AY.122,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91326,AY.122,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91327,AY.122,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91328,AY.122,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91329,AY.122,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91330,AY.122,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91331,AY.122,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91332,AY.122,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91333,AY.122,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91334,AY.122,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91335,AY.122,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91336,AY.122,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91337,AY.98.1,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91338,AY.98.1,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91339,AY.98.1,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91340,AY.98.1,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91341,AY.98.1,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91342,AY.98.1,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91343,AY.98.1,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91344,AY.98.1,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91345,AY.98.1,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91346,AY.98.1,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91347,AY.98.1,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91348,AY.98.1,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91349,AY.46,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91350,AY.46,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91351,AY.46,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91352,AY.46,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91353,AY.46,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91354,AY.46,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91355,AY.46,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91356,AY.46,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91357,AY.46,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91358,AY.46,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91359,AY.46,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91360,AY.46,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91361,AY.33,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91362,AY.33,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91363,AY.33,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91364,AY.33,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91365,AY.33,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91366,AY.33,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91367,AY.33,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91368,AY.33,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91369,AY.33,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91370,AY.33,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91371,AY.33,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91372,AY.33,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91421,AY.23.2,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91422,AY.23.2,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91423,AY.23.2,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91424,AY.23.2,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91425,AY.23.2,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91426,AY.23.2,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91427,AY.23.2,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91428,AY.23.2,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91429,AY.23.2,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91430,AY.23.2,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91431,AY.23.2,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91432,AY.23.2,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91457,AY.5.5,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91458,AY.5.5,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91459,AY.5.5,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91460,AY.5.5,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91461,AY.5.5,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91462,AY.5.5,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91463,AY.5.5,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91464,AY.5.5,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91465,AY.5.5,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91466,AY.5.5,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91467,AY.5.5,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91468,AY.5.5,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91469,AY.7.2,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91470,AY.7.2,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91471,AY.7.2,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91472,AY.7.2,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91473,AY.7.2,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91474,AY.7.2,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91475,AY.7.2,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91476,AY.7.2,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91477,AY.7.2,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91478,AY.7.2,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91479,AY.7.2,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91480,AY.7.2,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91527,AY.61,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91528,AY.61,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91529,AY.61,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91530,AY.61,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91531,AY.61,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91532,AY.61,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91533,AY.61,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91534,AY.61,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91535,AY.61,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91536,AY.61,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91537,AY.61,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91538,AY.61,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91587,AY.122,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91588,AY.122,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91589,AY.122,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91590,AY.122,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91591,AY.122,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91592,AY.122,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91593,AY.122,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91594,AY.122,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91595,AY.122,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91596,AY.122,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91597,AY.122,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91598,AY.122,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91635,AY.4,ORF1ab polyprotein,7096,Italy,2021-12-20,2021,12,20
UQK91636,AY.4,ORF1a polyprotein,4405,Italy,2021-12-20,2021,12,20
UQK91637,AY.4,surface glycoprotein,1271,Italy,2021-12-20,2021,12,20
UQK91638,AY.4,ORF3a protein,275,Italy,2021-12-20,2021,12,20
UQK91639,AY.4,envelope protein,75,Italy,2021-12-20,2021,12,20
UQK91640,AY.4,membrane glycoprotein,222,Italy,2021-12-20,2021,12,20
UQK91641,AY.4,ORF6 protein,61,Italy,2021-12-20,2021,12,20
UQK91642,AY.4,ORF7a protein,121,Italy,2021-12-20,2021,12,20
UQK91643,AY.4,ORF7b protein,43,Italy,2021-12-20,2021,12,20
UQK91644,AY.4,ORF8 protein,119,Italy,2021-12-20,2021,12,20
UQK91645,AY.4,nucleocapsid phosphoprotein,419,Italy,2021-12-20,2021,12,20
UQK91646,AY.4,ORF10 protein,38,Italy,2021-12-20,2021,12,20
UQK91671,AY.39.2,ORF1ab polyprotein,7096,Italy,2021-12-20,2021,12,20
UQK91672,AY.39.2,ORF1a polyprotein,4405,Italy,2021-12-20,2021,12,20
UQK91673,AY.39.2,surface glycoprotein,1271,Italy,2021-12-20,2021,12,20
UQK91674,AY.39.2,ORF3a protein,275,Italy,2021-12-20,2021,12,20
UQK91675,AY.39.2,envelope protein,75,Italy,2021-12-20,2021,12,20
UQK91676,AY.39.2,membrane glycoprotein,222,Italy,2021-12-20,2021,12,20
UQK91677,AY.39.2,ORF6 protein,61,Italy,2021-12-20,2021,12,20
UQK91678,AY.39.2,ORF7a protein,121,Italy,2021-12-20,2021,12,20
UQK91679,AY.39.2,ORF7b protein,43,Italy,2021-12-20,2021,12,20
UQK91680,AY.39.2,ORF8 protein,119,Italy,2021-12-20,2021,12,20
UQK91681,AY.39.2,nucleocapsid phosphoprotein,419,Italy,2021-12-20,2021,12,20
UQK91682,AY.39.2,ORF10 protein,38,Italy,2021-12-20,2021,12,20
UQK91695,AY.4.7,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91696,AY.4.7,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91697,AY.4.7,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91698,AY.4.7,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91699,AY.4.7,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91700,AY.4.7,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91701,AY.4.7,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91702,AY.4.7,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91703,AY.4.7,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91704,AY.4.7,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91705,AY.4.7,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91706,AY.4.7,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91730,AY.20,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91731,AY.20,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91732,AY.20,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91733,AY.20,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91734,AY.20,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91735,AY.20,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91736,AY.20,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91737,AY.20,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91738,AY.20,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91739,AY.20,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91740,AY.20,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91741,AY.20,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91742,AY.129,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91743,AY.129,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91744,AY.129,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91745,AY.129,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91746,AY.129,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91747,AY.129,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91748,AY.129,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91749,AY.129,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91750,AY.129,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91751,AY.129,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91752,AY.129,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91753,AY.129,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91790,B.1.617.2,ORF1ab polyprotein,7096,Italy,2021-12-06,2021,12,6
UQK91791,B.1.617.2,ORF1a polyprotein,4405,Italy,2021-12-06,2021,12,6
UQK91792,B.1.617.2,surface glycoprotein,1271,Italy,2021-12-06,2021,12,6
UQK91793,B.1.617.2,ORF3a protein,275,Italy,2021-12-06,2021,12,6
UQK91794,B.1.617.2,envelope protein,75,Italy,2021-12-06,2021,12,6
UQK91795,B.1.617.2,membrane glycoprotein,222,Italy,2021-12-06,2021,12,6
UQK91796,B.1.617.2,ORF6 protein,61,Italy,2021-12-06,2021,12,6
UQK91797,B.1.617.2,ORF7a protein,121,Italy,2021-12-06,2021,12,6
UQK91798,B.1.617.2,ORF7b protein,43,Italy,2021-12-06,2021,12,6
UQK91799,B.1.617.2,ORF8 protein,119,Italy,2021-12-06,2021,12,6
UQK91800,B.1.617.2,nucleocapsid phosphoprotein,419,Italy,2021-12-06,2021,12,6
UQK91801,B.1.617.2,ORF10 protein,38,Italy,2021-12-06,2021,12,6
UQK91874,AY.125,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91875,AY.125,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91876,AY.125,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91877,AY.125,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91878,AY.125,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91879,AY.125,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91880,AY.125,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91881,AY.125,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91882,AY.125,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91883,AY.125,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91884,AY.125,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91885,AY.125,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK91922,B.1.617.2,ORF1ab polyprotein,7096,Italy,2021-08-24,2021,8,24
UQK91923,B.1.617.2,ORF1a polyprotein,4405,Italy,2021-08-24,2021,8,24
UQK91924,B.1.617.2,surface glycoprotein,1271,Italy,2021-08-24,2021,8,24
UQK91925,B.1.617.2,ORF3a protein,275,Italy,2021-08-24,2021,8,24
UQK91926,B.1.617.2,envelope protein,75,Italy,2021-08-24,2021,8,24
UQK91927,B.1.617.2,membrane glycoprotein,222,Italy,2021-08-24,2021,8,24
UQK91928,B.1.617.2,ORF6 protein,61,Italy,2021-08-24,2021,8,24
UQK91929,B.1.617.2,ORF7a protein,121,Italy,2021-08-24,2021,8,24
UQK91930,B.1.617.2,ORF7b protein,43,Italy,2021-08-24,2021,8,24
UQK91931,B.1.617.2,ORF8 protein,119,Italy,2021-08-24,2021,8,24
UQK91932,B.1.617.2,nucleocapsid phosphoprotein,419,Italy,2021-08-24,2021,8,24
UQK91933,B.1.617.2,ORF10 protein,38,Italy,2021-08-24,2021,8,24
UQK92006,P.1.1,ORF1ab polyprotein,7093,Italy,2021-04-26,2021,4,26
UQK92007,P.1.1,ORF1a polyprotein,4402,Italy,2021-04-26,2021,4,26
UQK92008,P.1.1,surface glycoprotein,1273,Italy,2021-04-26,2021,4,26
UQK92009,P.1.1,ORF3a protein,275,Italy,2021-04-26,2021,4,26
UQK92010,P.1.1,envelope protein,75,Italy,2021-04-26,2021,4,26
UQK92011,P.1.1,membrane glycoprotein,222,Italy,2021-04-26,2021,4,26
UQK92012,P.1.1,ORF6 protein,61,Italy,2021-04-26,2021,4,26
UQK92013,P.1.1,ORF7a protein,121,Italy,2021-04-26,2021,4,26
UQK92014,P.1.1,ORF7b protein,43,Italy,2021-04-26,2021,4,26
UQK92015,P.1.1,ORF8 protein,121,Italy,2021-04-26,2021,4,26
UQK92016,P.1.1,nucleocapsid phosphoprotein,419,Italy,2021-04-26,2021,4,26
UQK92017,P.1.1,ORF10 protein,38,Italy,2021-04-26,2021,4,26
UQK92030,P.1.1,ORF1ab polyprotein,7093,Italy,2021-05-07,2021,5,7
UQK92031,P.1.1,ORF1a polyprotein,4402,Italy,2021-05-07,2021,5,7
UQK92032,P.1.1,surface glycoprotein,1273,Italy,2021-05-07,2021,5,7
UQK92033,P.1.1,ORF3a protein,275,Italy,2021-05-07,2021,5,7
UQK92034,P.1.1,envelope protein,75,Italy,2021-05-07,2021,5,7
