Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
WAV53698,BA.1.1.18,ORF1ab polyprotein,7092,Mexico,2022-02-03,2022,2,3
WAV53699,BA.1.1.18,ORF1a polyprotein,4401,Mexico,2022-02-03,2022,2,3
WAV53700,BA.1.1.18,surface glycoprotein,1266,Mexico,2022-02-03,2022,2,3
WAV53701,BA.1.1.18,ORF3a protein,275,Mexico,2022-02-03,2022,2,3
WAV53702,BA.1.1.18,envelope protein,75,Mexico,2022-02-03,2022,2,3
WAV53703,BA.1.1.18,membrane glycoprotein,222,Mexico,2022-02-03,2022,2,3
WAV53704,BA.1.1.18,ORF6 protein,61,Mexico,2022-02-03,2022,2,3
WAV53705,BA.1.1.18,ORF7a protein,121,Mexico,2022-02-03,2022,2,3
WAV53706,BA.1.1.18,ORF7b protein,43,Mexico,2022-02-03,2022,2,3
WAV53707,BA.1.1.18,ORF8 protein,121,Mexico,2022-02-03,2022,2,3
WAV53708,BA.1.1.18,nucleocapsid phosphoprotein,416,Mexico,2022-02-03,2022,2,3
WAV53709,BA.1.1.18,ORF10 protein,38,Mexico,2022-02-03,2022,2,3
WAV55822,BA.2.9,ORF1ab polyprotein,7093,Mexico,2022-01-26,2022,1,26
WAV55823,BA.2.9,ORF1a polyprotein,4402,Mexico,2022-01-26,2022,1,26
WAV55824,BA.2.9,surface glycoprotein,1270,Mexico,2022-01-26,2022,1,26
WAV55825,BA.2.9,ORF3a protein,275,Mexico,2022-01-26,2022,1,26
WAV55826,BA.2.9,envelope protein,75,Mexico,2022-01-26,2022,1,26
WAV55827,BA.2.9,membrane glycoprotein,222,Mexico,2022-01-26,2022,1,26
WAV55828,BA.2.9,ORF6 protein,61,Mexico,2022-01-26,2022,1,26
WAV55829,BA.2.9,ORF7a protein,121,Mexico,2022-01-26,2022,1,26
WAV55830,BA.2.9,ORF7b protein,43,Mexico,2022-01-26,2022,1,26
WAV55831,BA.2.9,ORF8 protein,121,Mexico,2022-01-26,2022,1,26
WAV55832,BA.2.9,nucleocapsid phosphoprotein,416,Mexico,2022-01-26,2022,1,26
WAV55833,BA.2.9,ORF10 protein,38,Mexico,2022-01-26,2022,1,26
WAV58208,BA.1.1.1,ORF1ab polyprotein,7092,Mexico,2022-01-10,2022,1,10
WAV58209,BA.1.1.1,ORF1a polyprotein,4401,Mexico,2022-01-10,2022,1,10
WAV58210,BA.1.1.1,surface glycoprotein,1270,Mexico,2022-01-10,2022,1,10
WAV58211,BA.1.1.1,ORF3a protein,275,Mexico,2022-01-10,2022,1,10
WAV58212,BA.1.1.1,envelope protein,75,Mexico,2022-01-10,2022,1,10
WAV58213,BA.1.1.1,membrane glycoprotein,222,Mexico,2022-01-10,2022,1,10
WAV58214,BA.1.1.1,ORF6 protein,61,Mexico,2022-01-10,2022,1,10
WAV58215,BA.1.1.1,ORF7a protein,121,Mexico,2022-01-10,2022,1,10
WAV58216,BA.1.1.1,ORF7b protein,43,Mexico,2022-01-10,2022,1,10
WAV58217,BA.1.1.1,ORF8 protein,121,Mexico,2022-01-10,2022,1,10
WAV58218,BA.1.1.1,nucleocapsid phosphoprotein,416,Mexico,2022-01-10,2022,1,10
WAV58219,BA.1.1.1,ORF10 protein,38,Mexico,2022-01-10,2022,1,10
WAV58733,B.1.1.529,ORF1ab polyprotein,7095,Mexico,2022-01-10,2022,1,10
WAV58734,B.1.1.529,ORF1a polyprotein,4404,Mexico,2022-01-10,2022,1,10
WAV58735,B.1.1.529,surface glycoprotein,1266,Mexico,2022-01-10,2022,1,10
WAV58736,B.1.1.529,ORF3a protein,275,Mexico,2022-01-10,2022,1,10
WAV58737,B.1.1.529,envelope protein,75,Mexico,2022-01-10,2022,1,10
WAV58738,B.1.1.529,membrane glycoprotein,222,Mexico,2022-01-10,2022,1,10
WAV58739,B.1.1.529,ORF6 protein,61,Mexico,2022-01-10,2022,1,10
WAV58740,B.1.1.529,ORF7a protein,121,Mexico,2022-01-10,2022,1,10
WAV58741,B.1.1.529,ORF7b protein,43,Mexico,2022-01-10,2022,1,10
WAV58742,B.1.1.529,ORF8 protein,121,Mexico,2022-01-10,2022,1,10
WAV58743,B.1.1.529,nucleocapsid phosphoprotein,419,Mexico,2022-01-10,2022,1,10
WAV58744,B.1.1.529,ORF10 protein,38,Mexico,2022-01-10,2022,1,10
WAV59849,BA.1.1.2,ORF1ab polyprotein,7092,Mexico,2022-01-07,2022,1,7
WAV59850,BA.1.1.2,ORF1a polyprotein,4401,Mexico,2022-01-07,2022,1,7
WAV59851,BA.1.1.2,surface glycoprotein,1266,Mexico,2022-01-07,2022,1,7
WAV59852,BA.1.1.2,ORF3a protein,275,Mexico,2022-01-07,2022,1,7
WAV59853,BA.1.1.2,envelope protein,75,Mexico,2022-01-07,2022,1,7
WAV59854,BA.1.1.2,membrane glycoprotein,222,Mexico,2022-01-07,2022,1,7
WAV59855,BA.1.1.2,ORF6 protein,61,Mexico,2022-01-07,2022,1,7
WAV59856,BA.1.1.2,ORF7a protein,121,Mexico,2022-01-07,2022,1,7
WAV59857,BA.1.1.2,ORF7b protein,43,Mexico,2022-01-07,2022,1,7
WAV59858,BA.1.1.2,ORF8 protein,121,Mexico,2022-01-07,2022,1,7
WAV59859,BA.1.1.2,nucleocapsid phosphoprotein,416,Mexico,2022-01-07,2022,1,7
WAV59860,BA.1.1.2,ORF10 protein,38,Mexico,2022-01-07,2022,1,7
WAV61611,BA.1.15.1,ORF1ab polyprotein,7092,Mexico,2022-01-20,2022,1,20
WAV61612,BA.1.15.1,ORF1a polyprotein,4401,Mexico,2022-01-20,2022,1,20
WAV61613,BA.1.15.1,surface glycoprotein,1270,Mexico,2022-01-20,2022,1,20
WAV61614,BA.1.15.1,ORF3a protein,275,Mexico,2022-01-20,2022,1,20
WAV61615,BA.1.15.1,envelope protein,75,Mexico,2022-01-20,2022,1,20
WAV61616,BA.1.15.1,membrane glycoprotein,222,Mexico,2022-01-20,2022,1,20
WAV61617,BA.1.15.1,ORF6 protein,61,Mexico,2022-01-20,2022,1,20
WAV61618,BA.1.15.1,ORF7a protein,121,Mexico,2022-01-20,2022,1,20
WAV61619,BA.1.15.1,ORF7b protein,43,Mexico,2022-01-20,2022,1,20
WAV61620,BA.1.15.1,ORF8 protein,121,Mexico,2022-01-20,2022,1,20
WAV61621,BA.1.15.1,nucleocapsid phosphoprotein,416,Mexico,2022-01-20,2022,1,20
WAV61622,BA.1.15.1,ORF10 protein,38,Mexico,2022-01-20,2022,1,20
WAV66137,BA.1.14,ORF1ab polyprotein,7092,Mexico,2022-01-19,2022,1,19
WAV66138,BA.1.14,ORF1a polyprotein,4401,Mexico,2022-01-19,2022,1,19
WAV66139,BA.1.14,surface glycoprotein,1270,Mexico,2022-01-19,2022,1,19
WAV66140,BA.1.14,ORF3a protein,275,Mexico,2022-01-19,2022,1,19
WAV66141,BA.1.14,envelope protein,75,Mexico,2022-01-19,2022,1,19
WAV66142,BA.1.14,membrane glycoprotein,222,Mexico,2022-01-19,2022,1,19
WAV66143,BA.1.14,ORF6 protein,61,Mexico,2022-01-19,2022,1,19
WAV66144,BA.1.14,ORF7a protein,121,Mexico,2022-01-19,2022,1,19
WAV66145,BA.1.14,ORF7b protein,43,Mexico,2022-01-19,2022,1,19
WAV66146,BA.1.14,ORF8 protein,121,Mexico,2022-01-19,2022,1,19
WAV66147,BA.1.14,nucleocapsid phosphoprotein,416,Mexico,2022-01-19,2022,1,19
WAV66148,BA.1.14,ORF10 protein,38,Mexico,2022-01-19,2022,1,19
WAV68678,BA.1.13,ORF1ab polyprotein,7092,Mexico,2022-02-03,2022,2,3
WAV68679,BA.1.13,ORF1a polyprotein,4401,Mexico,2022-02-03,2022,2,3
WAV68680,BA.1.13,surface glycoprotein,1270,Mexico,2022-02-03,2022,2,3
WAV68681,BA.1.13,ORF3a protein,275,Mexico,2022-02-03,2022,2,3
WAV68682,BA.1.13,envelope protein,75,Mexico,2022-02-03,2022,2,3
WAV68683,BA.1.13,membrane glycoprotein,222,Mexico,2022-02-03,2022,2,3
WAV68684,BA.1.13,ORF6 protein,61,Mexico,2022-02-03,2022,2,3
WAV68685,BA.1.13,ORF7a protein,121,Mexico,2022-02-03,2022,2,3
WAV68686,BA.1.13,ORF7b protein,43,Mexico,2022-02-03,2022,2,3
WAV68687,BA.1.13,ORF8 protein,121,Mexico,2022-02-03,2022,2,3
WAV68688,BA.1.13,nucleocapsid phosphoprotein,416,Mexico,2022-02-03,2022,2,3
WAV68689,BA.1.13,ORF10 protein,38,Mexico,2022-02-03,2022,2,3
WAV68702,BA.1.18,ORF1ab polyprotein,7092,Mexico,2022-02-04,2022,2,4
WAV68703,BA.1.18,ORF1a polyprotein,4401,Mexico,2022-02-04,2022,2,4
WAV68704,BA.1.18,surface glycoprotein,1270,Mexico,2022-02-04,2022,2,4
WAV68705,BA.1.18,ORF3a protein,275,Mexico,2022-02-04,2022,2,4
WAV68706,BA.1.18,envelope protein,75,Mexico,2022-02-04,2022,2,4
WAV68707,BA.1.18,membrane glycoprotein,222,Mexico,2022-02-04,2022,2,4
WAV68708,BA.1.18,ORF6 protein,61,Mexico,2022-02-04,2022,2,4
WAV68709,BA.1.18,ORF7a protein,121,Mexico,2022-02-04,2022,2,4
WAV68710,BA.1.18,ORF7b protein,43,Mexico,2022-02-04,2022,2,4
WAV68711,BA.1.18,ORF8 protein,121,Mexico,2022-02-04,2022,2,4
WAV68712,BA.1.18,nucleocapsid phosphoprotein,416,Mexico,2022-02-04,2022,2,4
WAV68713,BA.1.18,ORF10 protein,38,Mexico,2022-02-04,2022,2,4
WAV69014,BA.2,ORF1ab polyprotein,7092,Mexico,2022-02-10,2022,2,10
WAV69015,BA.2,ORF1a polyprotein,4401,Mexico,2022-02-10,2022,2,10
WAV69016,BA.2,surface glycoprotein,1273,Mexico,2022-02-10,2022,2,10
WAV69017,BA.2,ORF3a protein,275,Mexico,2022-02-10,2022,2,10
WAV69018,BA.2,envelope protein,75,Mexico,2022-02-10,2022,2,10
WAV69019,BA.2,membrane glycoprotein,222,Mexico,2022-02-10,2022,2,10
WAV69020,BA.2,ORF6 protein,61,Mexico,2022-02-10,2022,2,10
WAV69021,BA.2,ORF7a protein,121,Mexico,2022-02-10,2022,2,10
WAV69022,BA.2,ORF7b protein,43,Mexico,2022-02-10,2022,2,10
WAV69023,BA.2,ORF8 protein,121,Mexico,2022-02-10,2022,2,10
WAV69024,BA.2,nucleocapsid phosphoprotein,416,Mexico,2022-02-10,2022,2,10
WAV69025,BA.2,ORF10 protein,38,Mexico,2022-02-10,2022,2,10
WAV69122,BA.1.17.2,ORF1ab polyprotein,7092,Mexico,2022-02-03,2022,2,3
WAV69123,BA.1.17.2,ORF1a polyprotein,4401,Mexico,2022-02-03,2022,2,3
WAV69124,BA.1.17.2,surface glycoprotein,1270,Mexico,2022-02-03,2022,2,3
WAV69125,BA.1.17.2,ORF3a protein,275,Mexico,2022-02-03,2022,2,3
WAV69126,BA.1.17.2,envelope protein,75,Mexico,2022-02-03,2022,2,3
WAV69127,BA.1.17.2,membrane glycoprotein,222,Mexico,2022-02-03,2022,2,3
WAV69128,BA.1.17.2,ORF6 protein,61,Mexico,2022-02-03,2022,2,3
WAV69129,BA.1.17.2,ORF7a protein,121,Mexico,2022-02-03,2022,2,3
WAV69130,BA.1.17.2,ORF7b protein,43,Mexico,2022-02-03,2022,2,3
WAV69131,BA.1.17.2,ORF8 protein,121,Mexico,2022-02-03,2022,2,3
WAV69132,BA.1.17.2,nucleocapsid phosphoprotein,416,Mexico,2022-02-03,2022,2,3
WAV69133,BA.1.17.2,ORF10 protein,38,Mexico,2022-02-03,2022,2,3
WAV69230,BA.1.15.2,ORF1ab polyprotein,7092,Mexico,2022-02-02,2022,2,2
WAV69231,BA.1.15.2,ORF1a polyprotein,4401,Mexico,2022-02-02,2022,2,2
WAV69232,BA.1.15.2,surface glycoprotein,1270,Mexico,2022-02-02,2022,2,2
WAV69233,BA.1.15.2,ORF3a protein,275,Mexico,2022-02-02,2022,2,2
WAV69234,BA.1.15.2,envelope protein,75,Mexico,2022-02-02,2022,2,2
WAV69235,BA.1.15.2,membrane glycoprotein,222,Mexico,2022-02-02,2022,2,2
WAV69236,BA.1.15.2,ORF6 protein,61,Mexico,2022-02-02,2022,2,2
WAV69237,BA.1.15.2,ORF7a protein,121,Mexico,2022-02-02,2022,2,2
WAV69238,BA.1.15.2,ORF7b protein,43,Mexico,2022-02-02,2022,2,2
WAV69239,BA.1.15.2,ORF8 protein,121,Mexico,2022-02-02,2022,2,2
WAV69240,BA.1.15.2,nucleocapsid phosphoprotein,416,Mexico,2022-02-02,2022,2,2
WAV69241,BA.1.15.2,ORF10 protein,38,Mexico,2022-02-02,2022,2,2
WAV70297,BA.1.1.16,ORF1ab polyprotein,7092,Mexico,2022-02-10,2022,2,10
WAV70298,BA.1.1.16,ORF1a polyprotein,4401,Mexico,2022-02-10,2022,2,10
WAV70299,BA.1.1.16,surface glycoprotein,1270,Mexico,2022-02-10,2022,2,10
WAV70300,BA.1.1.16,ORF3a protein,275,Mexico,2022-02-10,2022,2,10
WAV70301,BA.1.1.16,envelope protein,75,Mexico,2022-02-10,2022,2,10
WAV70302,BA.1.1.16,membrane glycoprotein,222,Mexico,2022-02-10,2022,2,10
WAV70303,BA.1.1.16,ORF6 protein,61,Mexico,2022-02-10,2022,2,10
WAV70304,BA.1.1.16,ORF7a protein,121,Mexico,2022-02-10,2022,2,10
WAV70305,BA.1.1.16,ORF7b protein,43,Mexico,2022-02-10,2022,2,10
WAV70306,BA.1.1.16,ORF8 protein,121,Mexico,2022-02-10,2022,2,10
WAV70307,BA.1.1.16,nucleocapsid phosphoprotein,416,Mexico,2022-02-10,2022,2,10
WAV70308,BA.1.1.16,ORF10 protein,38,Mexico,2022-02-10,2022,2,10
WAV70429,BA.1.17,ORF1ab polyprotein,7092,Mexico,2022-02-02,2022,2,2
WAV70430,BA.1.17,ORF1a polyprotein,4401,Mexico,2022-02-02,2022,2,2
WAV70431,BA.1.17,surface glycoprotein,1270,Mexico,2022-02-02,2022,2,2
WAV70432,BA.1.17,ORF3a protein,275,Mexico,2022-02-02,2022,2,2
WAV70433,BA.1.17,envelope protein,75,Mexico,2022-02-02,2022,2,2
WAV70434,BA.1.17,membrane glycoprotein,222,Mexico,2022-02-02,2022,2,2
WAV70435,BA.1.17,ORF6 protein,61,Mexico,2022-02-02,2022,2,2
WAV70436,BA.1.17,ORF7a protein,121,Mexico,2022-02-02,2022,2,2
WAV70437,BA.1.17,ORF7b protein,43,Mexico,2022-02-02,2022,2,2
WAV70438,BA.1.17,ORF8 protein,121,Mexico,2022-02-02,2022,2,2
WAV70439,BA.1.17,nucleocapsid phosphoprotein,416,Mexico,2022-02-02,2022,2,2
WAV70440,BA.1.17,ORF10 protein,38,Mexico,2022-02-02,2022,2,2
WAV70765,BA.2.9,ORF1ab polyprotein,7093,Mexico,2022-02-09,2022,2,9
WAV70766,BA.2.9,ORF1a polyprotein,4402,Mexico,2022-02-09,2022,2,9
WAV70767,BA.2.9,surface glycoprotein,1270,Mexico,2022-02-09,2022,2,9
WAV70768,BA.2.9,ORF3a protein,275,Mexico,2022-02-09,2022,2,9
WAV70769,BA.2.9,envelope protein,75,Mexico,2022-02-09,2022,2,9
WAV70770,BA.2.9,membrane glycoprotein,222,Mexico,2022-02-09,2022,2,9
WAV70771,BA.2.9,ORF6 protein,61,Mexico,2022-02-09,2022,2,9
WAV70772,BA.2.9,ORF7a protein,121,Mexico,2022-02-09,2022,2,9
WAV70773,BA.2.9,ORF7b protein,43,Mexico,2022-02-09,2022,2,9
WAV70774,BA.2.9,ORF8 protein,121,Mexico,2022-02-09,2022,2,9
WAV70775,BA.2.9,nucleocapsid phosphoprotein,416,Mexico,2022-02-09,2022,2,9
WAV70776,BA.2.9,ORF10 protein,38,Mexico,2022-02-09,2022,2,9
WAV71686,BA.1.20,ORF1ab polyprotein,7092,Mexico,2022-02-02,2022,2,2
WAV71687,BA.1.20,ORF1a polyprotein,4401,Mexico,2022-02-02,2022,2,2
WAV71688,BA.1.20,surface glycoprotein,1267,Mexico,2022-02-02,2022,2,2
WAV71689,BA.1.20,ORF3a protein,275,Mexico,2022-02-02,2022,2,2
WAV71690,BA.1.20,envelope protein,75,Mexico,2022-02-02,2022,2,2
WAV71691,BA.1.20,membrane glycoprotein,222,Mexico,2022-02-02,2022,2,2
WAV71692,BA.1.20,ORF6 protein,61,Mexico,2022-02-02,2022,2,2
WAV71693,BA.1.20,ORF7a protein,121,Mexico,2022-02-02,2022,2,2
WAV71694,BA.1.20,ORF7b protein,43,Mexico,2022-02-02,2022,2,2
WAV71695,BA.1.20,ORF8 protein,121,Mexico,2022-02-02,2022,2,2
WAV71696,BA.1.20,nucleocapsid phosphoprotein,416,Mexico,2022-02-02,2022,2,2
WAV71697,BA.1.20,ORF10 protein,38,Mexico,2022-02-02,2022,2,2
WAV71818,BA.1.1.16,ORF1ab polyprotein,7092,Mexico,2022-01-25,2022,1,25
WAV71819,BA.1.1.16,ORF1a polyprotein,4401,Mexico,2022-01-25,2022,1,25
WAV71820,BA.1.1.16,surface glycoprotein,1267,Mexico,2022-01-25,2022,1,25
WAV71821,BA.1.1.16,ORF3a protein,275,Mexico,2022-01-25,2022,1,25
WAV71822,BA.1.1.16,envelope protein,75,Mexico,2022-01-25,2022,1,25
WAV71823,BA.1.1.16,membrane glycoprotein,222,Mexico,2022-01-25,2022,1,25
WAV71824,BA.1.1.16,ORF6 protein,61,Mexico,2022-01-25,2022,1,25
WAV71825,BA.1.1.16,ORF7a protein,121,Mexico,2022-01-25,2022,1,25
WAV71826,BA.1.1.16,ORF7b protein,43,Mexico,2022-01-25,2022,1,25
WAV71827,BA.1.1.16,ORF8 protein,121,Mexico,2022-01-25,2022,1,25
WAV71828,BA.1.1.16,nucleocapsid phosphoprotein,416,Mexico,2022-01-25,2022,1,25
WAV71829,BA.1.1.16,ORF10 protein,38,Mexico,2022-01-25,2022,1,25
WAV72417,BA.1.1.1,ORF1ab polyprotein,7092,Mexico,2022-02-10,2022,2,10
WAV72418,BA.1.1.1,ORF1a polyprotein,4401,Mexico,2022-02-10,2022,2,10
WAV72419,BA.1.1.1,surface glycoprotein,1270,Mexico,2022-02-10,2022,2,10
WAV72420,BA.1.1.1,ORF3a protein,275,Mexico,2022-02-10,2022,2,10
WAV72421,BA.1.1.1,envelope protein,75,Mexico,2022-02-10,2022,2,10
WAV72422,BA.1.1.1,membrane glycoprotein,222,Mexico,2022-02-10,2022,2,10
WAV72423,BA.1.1.1,ORF6 protein,61,Mexico,2022-02-10,2022,2,10
WAV72424,BA.1.1.1,ORF7a protein,121,Mexico,2022-02-10,2022,2,10
WAV72425,BA.1.1.1,ORF7b protein,43,Mexico,2022-02-10,2022,2,10
WAV72426,BA.1.1.1,ORF8 protein,121,Mexico,2022-02-10,2022,2,10
WAV72427,BA.1.1.1,nucleocapsid phosphoprotein,416,Mexico,2022-02-10,2022,2,10
WAV72428,BA.1.1.1,ORF10 protein,38,Mexico,2022-02-10,2022,2,10
WAV75221,BA.1.1,ORF1ab polyprotein,7092,Mexico,2022-03-03,2022,3,3
WAV75222,BA.1.1,ORF1a polyprotein,4401,Mexico,2022-03-03,2022,3,3
WAV75223,BA.1.1,surface glycoprotein,1270,Mexico,2022-03-03,2022,3,3
WAV75224,BA.1.1,ORF3a protein,275,Mexico,2022-03-03,2022,3,3
WAV75225,BA.1.1,envelope protein,75,Mexico,2022-03-03,2022,3,3
WAV75226,BA.1.1,membrane glycoprotein,222,Mexico,2022-03-03,2022,3,3
WAV75227,BA.1.1,ORF6 protein,61,Mexico,2022-03-03,2022,3,3
WAV75228,BA.1.1,ORF7a protein,121,Mexico,2022-03-03,2022,3,3
WAV75229,BA.1.1,ORF7b protein,43,Mexico,2022-03-03,2022,3,3
WAV75230,BA.1.1,ORF8 protein,121,Mexico,2022-03-03,2022,3,3
WAV75231,BA.1.1,nucleocapsid phosphoprotein,416,Mexico,2022-03-03,2022,3,3
WAV75232,BA.1.1,ORF10 protein,38,Mexico,2022-03-03,2022,3,3
WAV75233,BA.1.15,ORF1ab polyprotein,7092,Mexico,2022-03-23,2022,3,23
WAV75234,BA.1.15,ORF1a polyprotein,4401,Mexico,2022-03-23,2022,3,23
WAV75235,BA.1.15,surface glycoprotein,1270,Mexico,2022-03-23,2022,3,23
WAV75236,BA.1.15,ORF3a protein,275,Mexico,2022-03-23,2022,3,23
WAV75237,BA.1.15,envelope protein,75,Mexico,2022-03-23,2022,3,23
WAV75238,BA.1.15,membrane glycoprotein,222,Mexico,2022-03-23,2022,3,23
WAV75239,BA.1.15,ORF6 protein,61,Mexico,2022-03-23,2022,3,23
WAV75240,BA.1.15,ORF7a protein,121,Mexico,2022-03-23,2022,3,23
WAV75241,BA.1.15,ORF7b protein,43,Mexico,2022-03-23,2022,3,23
WAV75242,BA.1.15,ORF8 protein,121,Mexico,2022-03-23,2022,3,23
WAV75243,BA.1.15,nucleocapsid phosphoprotein,416,Mexico,2022-03-23,2022,3,23
WAV75244,BA.1.15,ORF10 protein,38,Mexico,2022-03-23,2022,3,23
WAV75376,BA.2.9,ORF1ab polyprotein,7093,Mexico,2022-03-23,2022,3,23
WAV75377,BA.2.9,ORF1a polyprotein,4402,Mexico,2022-03-23,2022,3,23
WAV75378,BA.2.9,surface glycoprotein,1273,Mexico,2022-03-23,2022,3,23
WAV75379,BA.2.9,ORF3a protein,275,Mexico,2022-03-23,2022,3,23
WAV75380,BA.2.9,envelope protein,75,Mexico,2022-03-23,2022,3,23
WAV75381,BA.2.9,membrane glycoprotein,222,Mexico,2022-03-23,2022,3,23
WAV75382,BA.2.9,ORF6 protein,61,Mexico,2022-03-23,2022,3,23
WAV75383,BA.2.9,ORF7a protein,121,Mexico,2022-03-23,2022,3,23
WAV75384,BA.2.9,ORF7b protein,43,Mexico,2022-03-23,2022,3,23
WAV75385,BA.2.9,ORF8 protein,121,Mexico,2022-03-23,2022,3,23
WAV75386,BA.2.9,nucleocapsid phosphoprotein,416,Mexico,2022-03-23,2022,3,23
WAV75387,BA.2.9,ORF10 protein,38,Mexico,2022-03-23,2022,3,23
WAV75735,BA.1,ORF1ab polyprotein,7092,Mexico,2022-03-07,2022,3,7
WAV75736,BA.1,ORF1a polyprotein,4401,Mexico,2022-03-07,2022,3,7
WAV75737,BA.1,surface glycoprotein,1270,Mexico,2022-03-07,2022,3,7
WAV75738,BA.1,ORF3a protein,275,Mexico,2022-03-07,2022,3,7
WAV75739,BA.1,envelope protein,75,Mexico,2022-03-07,2022,3,7
WAV75740,BA.1,membrane glycoprotein,222,Mexico,2022-03-07,2022,3,7
WAV75741,BA.1,ORF6 protein,61,Mexico,2022-03-07,2022,3,7
WAV75742,BA.1,ORF7a protein,121,Mexico,2022-03-07,2022,3,7
WAV75743,BA.1,ORF7b protein,43,Mexico,2022-03-07,2022,3,7
WAV75744,BA.1,ORF8 protein,121,Mexico,2022-03-07,2022,3,7
WAV75745,BA.1,nucleocapsid phosphoprotein,416,Mexico,2022-03-07,2022,3,7
WAV75746,BA.1,ORF10 protein,38,Mexico,2022-03-07,2022,3,7
WAV75915,BA.1.18,ORF1ab polyprotein,7092,Mexico,2022-03-14,2022,3,14
WAV75916,BA.1.18,ORF1a polyprotein,4401,Mexico,2022-03-14,2022,3,14
WAV75917,BA.1.18,surface glycoprotein,1270,Mexico,2022-03-14,2022,3,14
WAV75918,BA.1.18,ORF3a protein,275,Mexico,2022-03-14,2022,3,14
WAV75919,BA.1.18,envelope protein,75,Mexico,2022-03-14,2022,3,14
WAV75920,BA.1.18,membrane glycoprotein,222,Mexico,2022-03-14,2022,3,14
WAV75921,BA.1.18,ORF6 protein,61,Mexico,2022-03-14,2022,3,14
WAV75922,BA.1.18,ORF7a protein,121,Mexico,2022-03-14,2022,3,14
WAV75923,BA.1.18,ORF7b protein,43,Mexico,2022-03-14,2022,3,14
WAV75924,BA.1.18,ORF8 protein,121,Mexico,2022-03-14,2022,3,14
WAV75925,BA.1.18,nucleocapsid phosphoprotein,416,Mexico,2022-03-14,2022,3,14
WAV75926,BA.1.18,ORF10 protein,38,Mexico,2022-03-14,2022,3,14
WAV76371,BA.1.15.2,ORF1ab polyprotein,7093,Mexico,2022-03-19,2022,3,19
WAV76372,BA.1.15.2,ORF1a polyprotein,4402,Mexico,2022-03-19,2022,3,19
WAV76373,BA.1.15.2,surface glycoprotein,1266,Mexico,2022-03-19,2022,3,19
WAV76374,BA.1.15.2,ORF3a protein,275,Mexico,2022-03-19,2022,3,19
WAV76375,BA.1.15.2,envelope protein,75,Mexico,2022-03-19,2022,3,19
WAV76376,BA.1.15.2,membrane glycoprotein,222,Mexico,2022-03-19,2022,3,19
WAV76377,BA.1.15.2,ORF6 protein,61,Mexico,2022-03-19,2022,3,19
WAV76378,BA.1.15.2,ORF7a protein,121,Mexico,2022-03-19,2022,3,19
WAV76379,BA.1.15.2,ORF7b protein,43,Mexico,2022-03-19,2022,3,19
WAV76380,BA.1.15.2,ORF8 protein,121,Mexico,2022-03-19,2022,3,19
WAV76381,BA.1.15.2,nucleocapsid phosphoprotein,416,Mexico,2022-03-19,2022,3,19
WAV76382,BA.1.15.2,ORF10 protein,38,Mexico,2022-03-19,2022,3,19
WAV76443,BA.1.20,ORF1ab polyprotein,7093,Mexico,2022-03-21,2022,3,21
WAV76444,BA.1.20,ORF1a polyprotein,4402,Mexico,2022-03-21,2022,3,21
WAV76445,BA.1.20,surface glycoprotein,1266,Mexico,2022-03-21,2022,3,21
WAV76446,BA.1.20,ORF3a protein,275,Mexico,2022-03-21,2022,3,21
WAV76447,BA.1.20,envelope protein,75,Mexico,2022-03-21,2022,3,21
WAV76448,BA.1.20,membrane glycoprotein,222,Mexico,2022-03-21,2022,3,21
WAV76449,BA.1.20,ORF6 protein,61,Mexico,2022-03-21,2022,3,21
WAV76450,BA.1.20,ORF7a protein,121,Mexico,2022-03-21,2022,3,21
WAV76451,BA.1.20,ORF7b protein,43,Mexico,2022-03-21,2022,3,21
WAV76452,BA.1.20,ORF8 protein,121,Mexico,2022-03-21,2022,3,21
WAV76453,BA.1.20,nucleocapsid phosphoprotein,416,Mexico,2022-03-21,2022,3,21
WAV76454,BA.1.20,ORF10 protein,38,Mexico,2022-03-21,2022,3,21
WAV77198,BA.1.17,ORF1ab polyprotein,7092,Mexico,2022-03-03,2022,3,3
WAV77199,BA.1.17,ORF1a polyprotein,4401,Mexico,2022-03-03,2022,3,3
WAV77200,BA.1.17,surface glycoprotein,1270,Mexico,2022-03-03,2022,3,3
WAV77201,BA.1.17,ORF3a protein,275,Mexico,2022-03-03,2022,3,3
WAV77202,BA.1.17,envelope protein,75,Mexico,2022-03-03,2022,3,3
WAV77203,BA.1.17,membrane glycoprotein,222,Mexico,2022-03-03,2022,3,3
WAV77204,BA.1.17,ORF6 protein,61,Mexico,2022-03-03,2022,3,3
WAV77205,BA.1.17,ORF7a protein,121,Mexico,2022-03-03,2022,3,3
WAV77206,BA.1.17,ORF7b protein,43,Mexico,2022-03-03,2022,3,3
WAV77207,BA.1.17,ORF8 protein,121,Mexico,2022-03-03,2022,3,3
WAV77208,BA.1.17,nucleocapsid phosphoprotein,416,Mexico,2022-03-03,2022,3,3
WAV77209,BA.1.17,ORF10 protein,38,Mexico,2022-03-03,2022,3,3
WAV77641,BA.1.13,ORF1ab polyprotein,7092,Mexico,2022-03-02,2022,3,2
WAV77642,BA.1.13,ORF1a polyprotein,4401,Mexico,2022-03-02,2022,3,2
WAV77643,BA.1.13,surface glycoprotein,1270,Mexico,2022-03-02,2022,3,2
WAV77644,BA.1.13,ORF3a protein,275,Mexico,2022-03-02,2022,3,2
